,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
105,trustworthy,0.7353,-0.0143,0.0548,1.0000,hispanic,black,0.0073,0.0310
115,welcome,0.7353,-0.0488,0.0510,1.0000,hispanic,black,0.0103,0.0307
52,important,0.8456,0.0012,0.0493,1.0000,hispanic,black,0.0120,0.0306
0,angry,0.8456,0.0193,0.0519,1.0000,hispanic,black,0.0090,0.0305
14,clever,0.8456,0.0144,0.0530,1.0000,hispanic,black,0.0080,0.0305
4,bad,0.9559,0.0091,0.0449,1.0000,hispanic,black,0.0150,0.0300
68,nervous,0.8456,-0.0084,0.0513,1.0000,hispanic,black,0.0086,0.0299
21,dangerous,0.8897,0.0177,0.0466,1.0000,hispanic,black,0.0124,0.0295
40,good,0.8235,-0.0065,0.0467,1.0000,hispanic,black,0.0119,0.0293
74,powerful,0.7794,0.0156,0.0452,1.0000,hispanic,black,0.0131,0.0291
23,desperate,0.7574,0.0022,0.0479,1.0000,hispanic,black,0.0103,0.0291
104,tough,0.7574,-0.0039,0.0458,1.0000,hispanic,black,0.0122,0.0290
31,filthy,0.9118,0.0185,0.0498,1.0000,hispanic,black,0.0082,0.0290
58,late,0.8235,-0.0265,0.0429,1.0000,hispanic,black,0.0101,0.0265
47,homeless,0.7574,0.0167,0.0377,1.0000,hispanic,black,0.0047,0.0212
