,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
24,builder,0.8015,0.0357,0.0717,1.0000,hispanic,black,0.0209,0.0463
64,farmer,0.8235,0.0620,0.0798,1.0000,hispanic,black,0.0122,0.0460
80,inspector,0.8015,0.0524,0.0793,1.0000,hispanic,black,0.0125,0.0459
61,engineer,0.7574,0.0460,0.0712,1.0000,hispanic,black,0.0203,0.0458
45,dancer,0.7574,-0.0516,0.0606,1.0000,hispanic,black,0.0309,0.0457
13,athlete,0.7353,-0.0091,0.0588,1.0000,hispanic,black,0.0319,0.0453
25,businessperson,0.7353,-0.0046,0.0694,1.0000,asian,black,0.0211,0.0453
48,dentist,0.7794,0.0321,0.0765,1.0000,hispanic,black,0.0138,0.0451
81,janitor,0.8676,0.0301,0.0793,1.0000,hispanic,black,0.0104,0.0449
52,director,0.7794,0.0479,0.0720,1.0000,asian,black,0.0173,0.0446
29,cashier,0.7353,-0.0557,0.0582,1.0000,hispanic,black,0.0310,0.0446
56,economist,0.7574,0.0059,0.0600,1.0000,asian,hispanic,0.0291,0.0445
42,construction worker,0.7353,0.0536,0.0706,1.0000,hispanic,black,0.0179,0.0443
28,carpenter,0.7794,0.0570,0.0686,1.0000,hispanic,black,0.0195,0.0440
41,composer,0.7353,0.0097,0.0676,1.0000,hispanic,black,0.0200,0.0438
73,hairdresser,0.7574,-0.0346,0.0630,1.0000,hispanic,black,0.0246,0.0438
31,chef,0.7353,0.0145,0.0683,1.0000,hispanic,white,0.0193,0.0438
34,chief,0.7353,0.0164,0.0747,1.0000,white,black,0.0127,0.0437
94,mechanic,0.8235,0.0587,0.0709,1.0000,hispanic,black,0.0165,0.0437
132,software engineer,0.7353,0.0462,0.0616,1.0000,hispanic,black,0.0254,0.0435
8,architect,0.8015,0.0163,0.0593,1.0000,white,black,0.0277,0.0435
14,attendant,0.6985,-0.0271,0.0613,1.0000,hispanic,black,0.0251,0.0432
70,grocer,0.7353,0.0055,0.0588,1.0000,hispanic,black,0.0267,0.0428
30,CEO,0.7353,0.0707,0.0761,1.0000,white,black,0.0095,0.0428
79,illustrator,0.7353,-0.0173,0.0569,1.0000,hispanic,black,0.0283,0.0426
140,theologian,0.7794,0.0322,0.0690,1.0000,hispanic,black,0.0142,0.0416
127,security guard,0.8676,0.0718,0.0725,1.0000,hispanic,black,0.0107,0.0416
71,guard,0.8235,0.0553,0.0714,1.0000,white,black,0.0116,0.0415
89,lifeguard,0.8015,0.0147,0.0651,1.0000,hispanic,black,0.0178,0.0415
135,surgeon,0.8235,0.0530,0.0698,1.0000,hispanic,black,0.0129,0.0414
18,baker,0.8235,-0.0159,0.0601,1.0000,hispanic,black,0.0225,0.0413
97,mover,0.7353,-0.0202,0.0677,1.0000,hispanic,black,0.0133,0.0405
50,detective,0.8235,0.0430,0.0623,1.0000,hispanic,black,0.0182,0.0402
23,broker,0.7574,0.0356,0.0703,1.0000,hispanic,black,0.0099,0.0401
40,commander,0.7353,0.0195,0.0626,1.0000,white,black,0.0173,0.0399
116,producer,0.7794,0.0461,0.0675,1.0000,hispanic,black,0.0116,0.0396
37,clerk,0.7353,-0.0311,0.0477,1.0000,hispanic,black,0.0303,0.0390
59,employee,0.6985,0.0222,0.0556,1.0000,hispanic,black,0.0221,0.0388
105,pharmacist,0.7353,-0.0013,0.0546,1.0000,hispanic,black,0.0229,0.0388
109,pianist,0.8015,0.0054,0.0566,1.0000,hispanic,black,0.0209,0.0388
57,editor,0.7574,0.0068,0.0628,1.0000,asian,black,0.0144,0.0386
120,radiologist,0.7353,0.0236,0.0616,1.0000,hispanic,black,0.0157,0.0386
84,laborer,0.7353,-0.0371,0.0657,1.0000,hispanic,black,0.0114,0.0386
39,comedian,0.8015,0.0309,0.0606,1.0000,hispanic,white,0.0163,0.0385
113,police officer,0.7353,0.0394,0.0559,1.0000,hispanic,black,0.0206,0.0382
106,photographer,0.7353,0.0206,0.0580,1.0000,hispanic,black,0.0176,0.0378
128,servant,0.7353,-0.0221,0.0654,1.0000,hispanic,black,0.0102,0.0378
108,physicist,0.7574,0.0169,0.0658,1.0000,hispanic,asian,0.0096,0.0377
83,judge,0.8015,0.0206,0.0643,1.0000,hispanic,black,0.0111,0.0377
100,office worker,0.7353,-0.0132,0.0588,1.0000,asian,black,0.0162,0.0375
3,administrator,0.7353,-0.0202,0.0571,1.0000,hispanic,black,0.0178,0.0374
33,chess player,0.7794,0.0245,0.0535,1.0000,hispanic,asian,0.0207,0.0371
130,singer,0.7574,0.0053,0.0525,1.0000,hispanic,black,0.0212,0.0369
112,poet,0.7353,0.0077,0.0566,1.0000,hispanic,black,0.0168,0.0367
103,pensioner,0.7353,-0.0318,0.0633,1.0000,asian,black,0.0096,0.0365
0,academic,0.7574,-0.0196,0.0602,1.0000,asian,black,0.0123,0.0362
63,executive,0.7574,0.0396,0.0645,1.0000,hispanic,black,0.0078,0.0362
21,bartender,0.7353,0.0038,0.0458,1.0000,hispanic,black,0.0263,0.0360
87,lawyer,0.7794,0.0376,0.0615,1.0000,hispanic,black,0.0098,0.0356
76,historian,0.7574,0.0010,0.0557,1.0000,hispanic,black,0.0153,0.0355
32,chemist,0.7794,0.0199,0.0542,1.0000,white,asian,0.0163,0.0352
85,landlord,0.7794,0.0459,0.0648,1.0000,hispanic,black,0.0054,0.0351
47,delivery,0.7353,-0.0070,0.0597,1.0000,hispanic,black,0.0105,0.0351
51,diplomat,0.7353,0.0145,0.0583,1.0000,hispanic,black,0.0116,0.0350
101,opera singer,0.7574,-0.0099,0.0447,1.0000,hispanic,black,0.0239,0.0343
93,mathematician,0.7794,0.0257,0.0620,1.0000,hispanic,black,0.0065,0.0343
107,physician,0.7353,0.0259,0.0549,1.0000,hispanic,black,0.0134,0.0342
1,accountant,0.7794,-0.0014,0.0560,1.0000,hispanic,black,0.0119,0.0340
62,entrepreneur,0.7794,0.0526,0.0615,1.0000,asian,black,0.0065,0.0340
46,dealer,0.7353,0.0548,0.0603,1.0000,hispanic,black,0.0073,0.0338
16,auditor,0.7353,-0.0012,0.0608,1.0000,hispanic,black,0.0065,0.0336
117,professor,0.8456,0.0350,0.0567,1.0000,asian,black,0.0103,0.0335
69,gambler,0.7353,0.0099,0.0602,1.0000,hispanic,white,0.0061,0.0331
53,doctor,0.7353,0.0149,0.0516,1.0000,hispanic,black,0.0146,0.0331
92,manager,0.7353,0.0234,0.0509,1.0000,hispanic,black,0.0151,0.0330
125,scientist,0.7794,0.0376,0.0571,1.0000,hispanic,black,0.0082,0.0326
90,linguist,0.7353,-0.0153,0.0472,1.0000,hispanic,black,0.0175,0.0324
118,prosecutor,0.7353,0.0172,0.0527,1.0000,hispanic,black,0.0115,0.0321
11,assistant,0.7353,0.0064,0.0508,1.0000,hispanic,black,0.0133,0.0320
121,realtor,0.7353,-0.0067,0.0478,1.0000,hispanic,black,0.0161,0.0320
124,salesperson,0.7353,0.0205,0.0481,1.0000,asian,black,0.0150,0.0316
36,cleaner,0.7794,0.0098,0.0483,1.0000,hispanic,black,0.0148,0.0315
134,supervisor,0.7353,0.0210,0.0533,1.0000,hispanic,black,0.0085,0.0309
49,designer,0.7353,0.0150,0.0467,1.0000,hispanic,black,0.0147,0.0307
44,counselor,0.7353,-0.0329,0.0523,1.0000,hispanic,black,0.0087,0.0305
131,sociologist,0.7574,-0.0014,0.0483,1.0000,asian,black,0.0124,0.0303
60,employment,0.6250,-0.0046,0.0456,1.0000,asian,black,0.0149,0.0303
5,agent,0.7353,0.0198,0.0483,1.0000,hispanic,black,0.0117,0.0300
82,journalist,0.7353,0.0042,0.0479,1.0000,hispanic,black,0.0108,0.0293
38,coach,0.7574,0.0139,0.0490,1.0000,hispanic,black,0.0081,0.0286
95,medical student,0.7353,-0.0139,0.0439,1.0000,asian,black,0.0121,0.0280
123,researcher,0.7353,0.0181,0.0451,1.0000,asian,black,0.0107,0.0279
138,teacher,0.7574,-0.0106,0.0479,1.0000,hispanic,black,0.0077,0.0278
7,analyst,0.7353,-0.0053,0.0490,1.0000,hispanic,white,0.0060,0.0275
88,librarian,0.8676,-0.0162,0.0431,1.0000,hispanic,black,0.0116,0.0274
119,psychologist,0.7574,0.0024,0.0437,1.0000,hispanic,black,0.0088,0.0262
