,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
21,dangerous,0.3333,-0.0221,0.0650,0.0000,asian,black,0.0729,0.0690
45,harsh,0.1389,-0.0382,0.0690,0.0000,hispanic,black,0.0681,0.0685
24,dirty,0.4211,-0.0132,0.0580,0.0000,asian,black,0.0765,0.0673
40,good,0.0179,-0.0105,0.0438,0.0000,black,hispanic,0.0830,0.0634
9,capable,0.0875,0.0032,0.0430,0.0000,white,black,0.0728,0.0579
38,gentle,0.0000,0.0412,0.0607,0.0000,asian,white,0.0545,0.0576
109,upset,0.4286,-0.0056,0.0389,0.0000,white,black,0.0739,0.0564
74,powerful,0.1765,-0.0140,0.0577,0.0000,white,asian,0.0509,0.0543
85,sad,0.1324,-0.0230,0.0443,0.0000,black,hispanic,0.0620,0.0531
6,brave,0.0714,-0.0032,0.0420,0.0000,asian,white,0.0596,0.0508
79,respected,0.0556,0.0035,0.0420,0.0000,white,asian,0.0576,0.0498
56,intelligent,0.0000,0.0016,0.0322,0.0000,hispanic,white,0.0627,0.0475
82,right,0.0000,-0.0038,0.0353,0.0000,black,asian,0.0594,0.0473
105,trustworthy,0.0000,0.0117,0.0224,0.0000,black,asian,0.0705,0.0465
14,clever,0.0192,-0.0102,0.0442,0.0000,hispanic,white,0.0461,0.0452
98,supportive,0.0000,0.0038,0.0224,0.0000,hispanic,black,0.0508,0.0366
