,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
86,lawn mower,0.2500,-0.0478,0.0750,0.0000,black,hispanic,0.1517,0.1134
88,librarian,0.3182,-0.0352,0.0813,0.0000,hispanic,black,0.1454,0.1134
43,cook,0.6136,-0.0105,0.0712,0.0000,asian,white,0.1535,0.1123
65,firefighter,0.7083,-0.0420,0.1073,0.2500,white,asian,0.1171,0.1122
120,radiologist,0.4062,-0.0526,0.1066,0.0000,white,hispanic,0.1169,0.1118
126,secretary,0.2639,-0.0619,0.0767,0.0000,hispanic,white,0.1450,0.1109
29,cashier,0.1310,-0.0676,0.0690,0.0000,hispanic,black,0.1527,0.1109
139,tennis player,0.6176,-0.0178,0.0713,0.1250,white,hispanic,0.1482,0.1097
7,analyst,0.0156,-0.0625,0.1030,0.0000,hispanic,black,0.1150,0.1090
8,architect,0.2292,-0.0471,0.0839,0.0000,hispanic,white,0.1335,0.1087
96,model,0.1923,-0.0531,0.0591,0.0000,white,black,0.1583,0.1087
45,dancer,0.5781,-0.0368,0.0771,0.0000,white,hispanic,0.1398,0.1084
6,airman,0.5278,-0.0386,0.0875,0.0000,asian,black,0.1283,0.1079
91,magician,0.3750,-0.0471,0.0845,0.1250,white,asian,0.1310,0.1077
82,journalist,0.4464,-0.0424,0.1130,0.0000,hispanic,black,0.1018,0.1074
103,pensioner,0.1923,-0.0167,0.0701,0.0000,white,asian,0.1442,0.1071
3,administrator,0.2857,-0.0659,0.0824,0.0000,hispanic,white,0.1316,0.1070
89,lifeguard,0.6333,-0.0359,0.0792,0.0000,hispanic,white,0.1339,0.1066
13,athlete,0.2273,-0.0027,0.0817,0.0000,white,asian,0.1303,0.1060
76,historian,0.4250,-0.0705,0.0967,0.2500,white,asian,0.1148,0.1057
117,professor,0.3929,-0.0447,0.0907,0.0000,hispanic,asian,0.1201,0.1054
119,psychologist,0.2647,-0.0484,0.1170,0.0000,hispanic,white,0.0935,0.1053
100,office worker,0.2500,-0.0213,0.0944,0.0000,asian,black,0.1160,0.1052
12,astronomer,0.3611,-0.0692,0.1209,0.0000,black,white,0.0868,0.1038
4,aeronautical engineer,0.0208,-0.0146,0.0903,0.0000,white,black,0.1168,0.1035
72,guitarist,0.5000,-0.0271,0.0619,0.1250,hispanic,white,0.1448,0.1034
74,handball player,0.6167,-0.0147,0.0770,0.0000,hispanic,asian,0.1297,0.1034
46,dealer,0.3333,-0.0954,0.1053,0.0000,hispanic,asian,0.1012,0.1032
125,scientist,0.2500,-0.0323,0.0969,0.0000,hispanic,asian,0.1094,0.1032
123,researcher,0.1667,-0.0538,0.0882,0.0000,white,black,0.1176,0.1029
35,civil,0.0000,-0.0120,0.0666,0.0000,hispanic,asian,0.1383,0.1025
52,director,0.5357,-0.0455,0.0840,0.1250,hispanic,black,0.1209,0.1024
110,pilot,0.6111,-0.0208,0.0786,0.0000,hispanic,white,0.1255,0.1021
59,employee,0.5769,-0.0284,0.0669,0.0000,hispanic,black,0.1369,0.1019
5,agent,0.3000,-0.0679,0.0971,0.0000,hispanic,black,0.1066,0.1019
41,composer,0.5769,-0.0163,0.1125,0.0000,white,asian,0.0911,0.1018
80,inspector,0.5750,-0.0836,0.1005,0.0000,hispanic,asian,0.1025,0.1015
0,academic,0.2625,-0.0303,0.0716,0.1250,hispanic,black,0.1295,0.1005
114,politician,0.5312,-0.0150,0.0860,0.0000,hispanic,asian,0.1131,0.0996
138,teacher,0.4286,-0.0732,0.0907,0.0000,hispanic,white,0.1085,0.0996
102,painter,0.4231,-0.0458,0.0827,0.0000,black,hispanic,0.1153,0.0990
79,illustrator,0.4559,-0.0480,0.0989,0.1250,hispanic,white,0.0985,0.0987
60,employment,0.1250,-0.0309,0.0562,0.0000,hispanic,asian,0.1362,0.0962
18,baker,0.4583,-0.0428,0.0652,0.0000,hispanic,black,0.1250,0.0951
68,foster parent,0.0577,-0.0002,0.0451,0.0000,hispanic,black,0.1449,0.0950
132,software engineer,0.2333,-0.0417,0.0792,0.0000,white,asian,0.1107,0.0950
84,laborer,0.2692,-0.0608,0.0697,0.0000,white,black,0.1202,0.0949
32,chemist,0.2188,-0.0440,0.0853,0.0000,hispanic,asian,0.1008,0.0931
20,barber,0.0000,-0.0531,0.0726,0.0000,hispanic,white,0.1122,0.0924
23,broker,0.1875,-0.0460,0.0775,0.0000,hispanic,asian,0.1058,0.0917
95,medical student,0.4500,-0.0283,0.0860,0.0000,white,asian,0.0972,0.0916
135,surgeon,0.3636,-0.0414,0.0870,0.0000,hispanic,asian,0.0953,0.0912
51,diplomat,0.1833,-0.0199,0.0757,0.0000,hispanic,black,0.1067,0.0912
98,musician,0.5000,-0.0172,0.0779,0.0000,white,asian,0.1044,0.0911
66,fireman,0.7692,-0.0901,0.0853,0.0000,black,asian,0.0962,0.0907
87,lawyer,0.3816,-0.0431,0.0760,0.0000,hispanic,asian,0.1050,0.0905
112,poet,0.3676,-0.0496,0.0901,0.0000,black,hispanic,0.0902,0.0902
78,housekeeper,0.5000,0.0262,0.0633,0.0000,hispanic,white,0.1157,0.0895
136,swimmer,0.2500,-0.0041,0.0450,0.0000,white,asian,0.1334,0.0892
39,comedian,0.4464,-0.0101,0.0735,0.0000,white,asian,0.1036,0.0885
40,commander,0.2955,-0.0456,0.0815,0.0000,hispanic,asian,0.0940,0.0877
10,artist,0.2692,0.0000,0.0652,0.0000,white,asian,0.1095,0.0873
107,physician,0.0893,-0.0315,0.0775,0.0000,hispanic,asian,0.0955,0.0865
109,pianist,0.5714,-0.0449,0.0655,0.0000,asian,white,0.1066,0.0861
121,realtor,0.0417,-0.0692,0.0898,0.0000,hispanic,asian,0.0823,0.0860
57,editor,0.3438,-0.0344,0.0833,0.0000,hispanic,asian,0.0865,0.0849
131,sociologist,0.0000,-0.0171,0.0785,0.0000,asian,hispanic,0.0876,0.0831
108,physicist,0.1029,-0.0488,0.0692,0.0000,black,asian,0.0964,0.0828
25,businessperson,0.3929,-0.0128,0.0605,0.0000,hispanic,asian,0.1049,0.0827
70,grocer,0.7500,-0.0352,0.0565,0.0000,white,hispanic,0.1082,0.0823
104,performing artist,0.4423,-0.0105,0.0567,0.0000,white,asian,0.1079,0.0823
56,economist,0.1000,-0.0470,0.0897,0.0000,hispanic,white,0.0738,0.0818
116,producer,0.3889,-0.0174,0.0831,0.0000,hispanic,black,0.0786,0.0808
93,mathematician,0.1833,-0.0257,0.0618,0.0000,white,asian,0.0977,0.0797
17,author,0.5208,0.0094,0.0627,0.0000,hispanic,black,0.0757,0.0692
90,linguist,0.0000,-0.0244,0.0613,0.0000,white,hispanic,0.0750,0.0682
111,plumber,0.0625,-0.0235,0.0688,0.0000,asian,hispanic,0.0589,0.0639
140,theologian,0.1346,-0.0236,0.0676,0.0000,black,hispanic,0.0500,0.0588
