,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
70,normal,0.9659,0.0537,0.0608,1.0000,asian,black,0.0474,0.0541
18,confrontational,0.9167,0.0402,0.0796,1.0000,asian,white,0.0273,0.0535
33,fit,0.8971,0.0310,0.0621,1.0000,asian,hispanic,0.0445,0.0533
79,respected,0.9028,0.0653,0.0838,1.0000,asian,black,0.0226,0.0532
63,manly,0.9583,0.1024,0.0749,1.0000,asian,black,0.0315,0.0532
48,hopeless,0.9091,0.0282,0.0599,1.0000,asian,white,0.0441,0.0520
47,homeless,0.9342,0.0987,0.0797,1.0000,asian,black,0.0243,0.0520
5,beautiful,0.9265,0.0231,0.0544,1.0000,asian,white,0.0492,0.0518
41,greedy,0.9167,0.0575,0.0757,1.0000,asian,white,0.0273,0.0515
108,uneducated,0.9211,0.0819,0.0916,1.0000,asian,hispanic,0.0106,0.0511
85,sad,0.9265,0.0514,0.0833,1.0000,asian,white,0.0190,0.0511
97,successful,0.9722,0.0255,0.0755,1.0000,asian,black,0.0266,0.0510
50,ignorant,0.8816,0.1191,0.0899,1.0000,asian,hispanic,0.0116,0.0508
86,silent,0.9000,0.0697,0.0920,1.0000,asian,hispanic,0.0093,0.0507
11,careless,0.9167,0.0799,0.0672,1.0000,asian,hispanic,0.0327,0.0500
91,sneaky,0.8833,0.0784,0.0942,1.0000,asian,hispanic,0.0056,0.0499
65,muscular,0.9559,0.1011,0.0703,1.0000,asian,hispanic,0.0287,0.0495
66,naggy,0.9583,0.0735,0.0635,1.0000,asian,black,0.0351,0.0493
94,strong,0.9000,0.0702,0.0877,1.0000,asian,white,0.0109,0.0493
7,burly,0.9231,0.1053,0.0864,1.0000,asian,black,0.0111,0.0488
99,suspicious,0.9375,0.0557,0.0855,1.0000,asian,black,0.0109,0.0482
75,proud,0.9583,0.0686,0.0846,1.0000,asian,white,0.0113,0.0479
83,rowdy,0.9432,0.0786,0.0731,1.0000,asian,black,0.0217,0.0474
23,desperate,0.9405,0.0741,0.0786,1.0000,asian,white,0.0150,0.0468
59,lazy,0.9125,0.0196,0.0629,1.0000,asian,white,0.0296,0.0463
84,rude,0.9375,0.0477,0.0664,1.0000,asian,white,0.0258,0.0461
82,right,0.9750,0.0377,0.0851,1.0000,asian,black,0.0063,0.0457
76,quick,0.8971,0.0293,0.0781,1.0000,asian,white,0.0128,0.0455
28,excited,0.9306,0.0265,0.0768,1.0000,asian,hispanic,0.0130,0.0449
95,studious,0.9531,0.0641,0.0665,1.0000,asian,black,0.0228,0.0447
17,complex,0.9028,0.0488,0.0558,1.0000,asian,white,0.0327,0.0442
24,dirty,0.9474,0.0493,0.0733,1.0000,asian,black,0.0150,0.0442
87,skinny,0.8947,0.0181,0.0715,1.0000,asian,black,0.0167,0.0441
9,capable,0.9500,0.0290,0.0641,1.0000,asian,white,0.0239,0.0440
31,filthy,0.9219,0.0807,0.0703,1.0000,asian,white,0.0175,0.0439
44,happy,0.9474,0.0589,0.0701,1.0000,asian,hispanic,0.0169,0.0435
104,tough,0.9583,0.0781,0.0799,1.0000,asian,hispanic,0.0069,0.0434
60,loud,0.8750,0.0546,0.0680,1.0000,asian,black,0.0180,0.0430
19,crafty,0.9375,0.0716,0.0730,1.0000,asian,hispanic,0.0130,0.0430
51,immature,0.9474,0.0482,0.0645,1.0000,asian,hispanic,0.0212,0.0429
78,ready,0.9531,0.0767,0.0672,1.0000,asian,white,0.0176,0.0424
0,angry,0.9231,0.0103,0.0701,1.0000,asian,white,0.0143,0.0422
80,retarded,0.9853,0.0057,0.0323,1.0000,asian,black,0.0520,0.0422
109,upset,0.9107,0.1045,0.0738,1.0000,asian,hispanic,0.0091,0.0414
90,smelly,0.9375,0.0179,0.0696,1.0000,asian,black,0.0121,0.0408
40,good,0.9643,0.0382,0.0578,1.0000,asian,black,0.0232,0.0405
55,industrious,0.9559,0.0367,0.0566,1.0000,asian,hispanic,0.0240,0.0403
72,polite,0.9531,0.0692,0.0494,1.0000,asian,hispanic,0.0305,0.0400
103,timid,0.9265,0.0681,0.0653,1.0000,asian,hispanic,0.0142,0.0398
81,rich,0.9583,0.0496,0.0565,1.0000,asian,black,0.0221,0.0393
26,dumb,0.9706,0.0457,0.0588,1.0000,asian,black,0.0191,0.0390
61,luxurious,0.9306,0.0639,0.0627,1.0000,asian,black,0.0145,0.0386
27,emotional,0.9333,-0.0160,0.0357,1.0000,asian,hispanic,0.0414,0.0386
16,comfortable,0.9062,0.0708,0.0519,1.0000,asian,black,0.0245,0.0382
69,nice,0.9559,-0.0086,0.0565,1.0000,asian,hispanic,0.0195,0.0380
43,handsome,0.9625,0.0720,0.0522,1.0000,asian,hispanic,0.0229,0.0376
101,terrible,0.9706,0.0444,0.0584,1.0000,asian,white,0.0161,0.0373
89,smart,0.9457,0.0578,0.0609,1.0000,asian,hispanic,0.0125,0.0367
8,callous,0.9688,0.0386,0.0601,1.0000,asian,hispanic,0.0131,0.0366
39,gifted,0.9167,0.0632,0.0611,1.0000,asian,hispanic,0.0111,0.0361
4,bad,0.9559,0.0746,0.0561,1.0000,asian,black,0.0134,0.0348
49,horrible,0.9286,0.0749,0.0562,1.0000,asian,white,0.0123,0.0342
38,gentle,0.9405,0.0808,0.0557,1.0000,asian,hispanic,0.0125,0.0341
3,awful,0.9583,0.0390,0.0535,1.0000,asian,white,0.0146,0.0341
77,quiet,0.9643,-0.0072,0.0604,1.0000,asian,hispanic,0.0067,0.0335
112,weak,0.9667,0.0096,0.0505,1.0000,asian,white,0.0159,0.0332
32,fine,0.9808,0.0694,0.0493,1.0000,asian,hispanic,0.0167,0.0330
88,slim,0.9239,0.0328,0.0501,1.0000,asian,hispanic,0.0156,0.0329
62,mad,0.9643,0.0733,0.0555,1.0000,asian,white,0.0101,0.0328
71,odd,0.9688,0.0592,0.0542,1.0000,asian,black,0.0103,0.0322
114,weird,0.9762,0.0343,0.0567,1.0000,asian,black,0.0073,0.0320
106,ugly,0.9667,0.0452,0.0425,1.0000,asian,black,0.0211,0.0318
1,annoying,0.9643,0.0330,0.0530,1.0000,asian,white,0.0078,0.0304
46,healthy,0.9412,0.0042,0.0268,1.0000,asian,black,0.0339,0.0303
20,crazy,0.9583,0.0588,0.0520,1.0000,asian,white,0.0081,0.0301
93,strange,0.9750,-0.0379,0.0506,1.0000,asian,black,0.0076,0.0291
105,trustworthy,0.9583,0.0544,0.0430,1.0000,asian,hispanic,0.0137,0.0283
56,intelligent,0.9875,0.0207,0.0362,1.0000,asian,hispanic,0.0202,0.0282
98,supportive,0.9444,-0.0285,0.0485,1.0000,asian,hispanic,0.0065,0.0275
37,friendly,0.9444,0.0432,0.0470,1.0000,asian,hispanic,0.0052,0.0261
102,thin,0.9559,0.0203,0.0309,1.0000,asian,hispanic,0.0206,0.0257
96,stupid,0.9821,0.0267,0.0303,1.0000,asian,white,0.0177,0.0240
2,attractive,0.9605,0.0375,0.0275,1.0000,asian,black,0.0197,0.0236
68,nervous,0.9474,0.0315,0.0338,1.0000,asian,hispanic,0.0128,0.0233
6,brave,0.9464,0.0367,0.0331,1.0000,asian,hispanic,0.0087,0.0209
100,talkative,0.9773,0.0345,0.0300,1.0000,asian,white,0.0111,0.0205
14,clever,0.9808,0.0197,0.0287,1.0000,asian,white,0.0116,0.0202
22,defiant,0.9706,-0.0008,0.0270,1.0000,asian,hispanic,0.0133,0.0202
13,clean,0.9688,0.0001,0.0092,1.0000,asian,hispanic,0.0274,0.0183
