,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
68,nervous,0.6667,0.0303,0.0463,1.0000,white,asian,0.0907,0.0685
51,immature,0.1833,0.0382,0.0405,1.0000,hispanic,white,0.0963,0.0684
13,clean,0.8235,-0.0270,0.0372,1.0000,white,black,0.0995,0.0683
59,lazy,0.7500,0.0375,0.0527,1.0000,black,asian,0.0835,0.0681
96,stupid,0.6125,0.0253,0.0456,1.0000,black,asian,0.0904,0.0680
103,timid,0.0000,0.0169,0.0335,0.5000,white,hispanic,0.1020,0.0678
99,suspicious,0.5952,0.0022,0.0338,1.0000,white,black,0.1010,0.0674
67,naive,0.5667,-0.0106,0.0421,0.7500,black,asian,0.0925,0.0673
46,healthy,0.5735,-0.0241,0.0311,0.8750,hispanic,black,0.1031,0.0671
89,smart,0.6528,0.0320,0.0440,1.0000,asian,black,0.0899,0.0670
88,slim,0.0000,0.0228,0.0356,0.1250,asian,black,0.0969,0.0663
48,hopeless,0.6711,-0.0098,0.0364,1.0000,black,asian,0.0960,0.0662
27,emotional,0.1731,0.0200,0.0440,1.0000,white,asian,0.0875,0.0657
107,uncare,0.0139,0.0214,0.0318,0.8750,asian,white,0.0992,0.0655
65,muscular,0.0625,0.0057,0.0388,0.7500,hispanic,black,0.0920,0.0654
53,impossible,0.6711,0.0096,0.0450,1.0000,black,hispanic,0.0853,0.0652
40,good,0.4868,0.0159,0.0461,0.8750,asian,black,0.0842,0.0652
12,cautious,0.5263,0.0548,0.0515,1.0000,white,hispanic,0.0778,0.0647
91,sneaky,0.4167,0.0091,0.0417,1.0000,black,white,0.0872,0.0644
71,odd,0.6154,0.0079,0.0370,0.8750,hispanic,black,0.0917,0.0644
39,gifted,0.0000,0.0357,0.0431,1.0000,asian,black,0.0856,0.0644
97,successful,0.0278,0.0198,0.0325,1.0000,asian,black,0.0959,0.0642
36,free,0.3194,-0.0279,0.0486,1.0000,hispanic,black,0.0797,0.0642
110,uptight,0.0500,0.0254,0.0370,0.7500,asian,hispanic,0.0913,0.0641
95,studious,0.1765,0.0426,0.0441,1.0000,black,hispanic,0.0841,0.0641
8,callous,0.1167,0.0161,0.0333,1.0000,black,asian,0.0945,0.0639
70,normal,0.9167,-0.0099,0.0431,0.7500,asian,black,0.0846,0.0638
30,feminine,0.0652,-0.0166,0.0439,0.3750,white,black,0.0833,0.0636
4,bad,0.5658,0.0240,0.0460,1.0000,white,black,0.0810,0.0635
49,horrible,0.3594,0.0310,0.0505,1.0000,white,hispanic,0.0765,0.0635
76,quick,0.0357,0.0062,0.0414,0.7500,hispanic,black,0.0853,0.0633
15,colorful,0.0694,-0.0070,0.0346,1.0000,white,black,0.0920,0.0633
61,luxurious,0.0000,0.0319,0.0356,1.0000,hispanic,black,0.0909,0.0632
74,powerful,0.2647,-0.0168,0.0467,1.0000,hispanic,white,0.0796,0.0631
86,silent,0.7794,-0.0074,0.0328,1.0000,black,asian,0.0934,0.0631
22,defiant,0.6607,0.0049,0.0388,1.0000,white,asian,0.0869,0.0629
28,excited,0.0938,0.0307,0.0437,0.8750,asian,black,0.0820,0.0629
73,poor,0.5667,-0.0058,0.0362,1.0000,hispanic,black,0.0894,0.0628
82,right,0.7115,-0.0217,0.0411,1.0000,asian,black,0.0835,0.0623
44,happy,0.5694,0.0171,0.0313,1.0000,white,asian,0.0925,0.0619
113,wealthy,0.2188,0.0362,0.0351,1.0000,hispanic,black,0.0886,0.0618
55,industrious,0.5000,0.0251,0.0401,0.8750,white,hispanic,0.0823,0.0612
81,rich,0.0000,0.0180,0.0280,0.7500,asian,black,0.0943,0.0611
111,violent,0.3684,0.0067,0.0411,1.0000,hispanic,black,0.0802,0.0606
3,awful,0.4861,0.0275,0.0544,1.0000,asian,black,0.0661,0.0603
41,greedy,0.7619,0.0253,0.0425,1.0000,black,asian,0.0766,0.0596
79,respected,0.4833,0.0176,0.0368,1.0000,asian,black,0.0821,0.0594
60,loud,0.0469,0.0325,0.0426,1.0000,asian,black,0.0756,0.0591
0,angry,0.0000,0.0248,0.0345,1.0000,white,asian,0.0829,0.0587
58,late,0.0000,0.0144,0.0227,0.3750,asian,hispanic,0.0945,0.0586
20,crazy,0.5000,0.0023,0.0335,1.0000,hispanic,black,0.0827,0.0581
19,crafty,0.3194,0.0473,0.0435,0.8750,asian,black,0.0724,0.0579
50,ignorant,0.7955,-0.0110,0.0364,1.0000,hispanic,white,0.0784,0.0574
17,complex,0.1667,0.0250,0.0474,1.0000,white,hispanic,0.0672,0.0573
16,comfortable,0.5125,0.0064,0.0305,1.0000,asian,black,0.0825,0.0565
37,friendly,0.8971,0.0085,0.0401,1.0000,hispanic,black,0.0728,0.0564
26,dumb,0.5781,0.0028,0.0417,1.0000,black,asian,0.0703,0.0560
56,intelligent,0.7976,0.0086,0.0389,1.0000,asian,white,0.0730,0.0559
77,quiet,0.6250,-0.0118,0.0398,1.0000,black,asian,0.0717,0.0557
31,filthy,0.1705,0.0153,0.0330,1.0000,hispanic,asian,0.0762,0.0546
78,ready,0.0217,0.0133,0.0425,1.0000,white,black,0.0648,0.0536
101,terrible,0.5125,0.0266,0.0451,1.0000,hispanic,white,0.0621,0.0536
93,strange,0.6731,-0.0009,0.0368,1.0000,white,black,0.0694,0.0531
92,social,0.0521,0.0375,0.0410,1.0000,asian,black,0.0650,0.0530
83,rowdy,0.0000,0.0011,0.0390,0.5000,asian,white,0.0655,0.0523
84,rude,0.7059,0.0325,0.0427,1.0000,white,asian,0.0617,0.0522
64,masculine,0.0000,0.0424,0.0396,0.2500,asian,black,0.0627,0.0512
7,burly,0.0000,0.0398,0.0386,1.0000,hispanic,black,0.0637,0.0511
33,fit,0.1528,-0.0013,0.0368,1.0000,white,black,0.0651,0.0510
106,ugly,0.5125,0.0319,0.0417,1.0000,hispanic,black,0.0580,0.0499
9,capable,0.8750,-0.0118,0.0380,1.0000,white,hispanic,0.0589,0.0484
45,harsh,0.5667,0.0400,0.0434,1.0000,asian,hispanic,0.0534,0.0484
35,fragile,0.0577,0.0083,0.0354,1.0000,black,hispanic,0.0577,0.0465
1,annoying,0.7125,0.0084,0.0390,1.0000,hispanic,white,0.0523,0.0457
14,clever,0.7500,0.0070,0.0440,1.0000,asian,hispanic,0.0462,0.0451
100,talkative,0.2206,0.0180,0.0432,1.0000,asian,black,0.0470,0.0451
62,mad,0.4783,0.0223,0.0300,1.0000,hispanic,white,0.0594,0.0447
21,dangerous,0.7000,-0.0028,0.0463,1.0000,asian,black,0.0421,0.0442
109,upset,0.0625,0.0139,0.0353,1.0000,white,hispanic,0.0510,0.0432
23,desperate,0.5000,0.0033,0.0315,1.0000,black,asian,0.0542,0.0429
10,careful,0.6786,0.0359,0.0406,1.0000,asian,hispanic,0.0448,0.0427
24,dirty,0.1000,0.0264,0.0344,1.0000,hispanic,black,0.0488,0.0416
38,gentle,0.8833,0.0433,0.0407,1.0000,asian,hispanic,0.0425,0.0416
72,polite,0.8611,0.0151,0.0383,1.0000,white,asian,0.0376,0.0379
98,supportive,0.8947,0.0130,0.0282,1.0000,black,white,0.0284,0.0283
