,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
3,awful,1.0000,-0.0580,0.0611,1.0000,white,hispanic,0.0176,0.0393
88,slim,0.9118,-0.0625,0.0722,1.0000,white,asian,0.0059,0.0391
35,fragile,0.9559,-0.0812,0.0655,1.0000,white,asian,0.0124,0.0390
22,defiant,0.9338,-0.0465,0.0739,1.0000,white,asian,0.0036,0.0387
28,excited,0.8456,-0.0413,0.0753,1.0000,white,hispanic,0.0016,0.0385
106,ugly,1.0000,-0.0288,0.0382,1.0000,white,asian,0.0383,0.0382
37,friendly,0.9118,0.0067,0.0738,1.0000,white,hispanic,0.0025,0.0381
83,rowdy,0.8897,0.0518,0.0725,1.0000,white,hispanic,0.0036,0.0381
72,polite,0.8897,-0.0343,0.0716,1.0000,white,hispanic,0.0028,0.0372
109,upset,0.8897,-0.0654,0.0701,1.0000,white,asian,0.0038,0.0369
104,tough,0.8897,0.0368,0.0676,1.0000,white,black,0.0055,0.0366
24,dirty,1.0000,0.0092,0.0420,1.0000,white,asian,0.0309,0.0364
17,complex,0.9559,0.0299,0.0548,1.0000,white,hispanic,0.0179,0.0363
2,attractive,0.8676,-0.0599,0.0662,1.0000,white,asian,0.0057,0.0360
44,happy,0.8897,-0.0505,0.0661,1.0000,white,asian,0.0050,0.0356
63,manly,0.9338,0.0486,0.0654,1.0000,white,hispanic,0.0055,0.0355
70,normal,0.9779,-0.0247,0.0583,1.0000,white,asian,0.0116,0.0349
38,gentle,0.9118,0.0454,0.0649,1.0000,white,hispanic,0.0048,0.0349
27,emotional,0.9338,-0.0397,0.0518,1.0000,white,asian,0.0177,0.0348
115,welcome,0.8676,-0.0439,0.0676,1.0000,white,asian,0.0010,0.0343
46,healthy,0.9118,0.0146,0.0542,1.0000,white,hispanic,0.0125,0.0334
73,poor,0.9338,0.0009,0.0587,1.0000,white,hispanic,0.0079,0.0333
62,mad,0.9338,-0.0118,0.0600,1.0000,white,asian,0.0066,0.0333
107,uncare,0.9779,-0.0203,0.0603,1.0000,white,hispanic,0.0048,0.0326
69,nice,0.8676,-0.0240,0.0585,1.0000,white,hispanic,0.0051,0.0318
33,fit,0.7794,0.0106,0.0592,1.0000,white,hispanic,0.0042,0.0317
81,rich,0.8897,0.0173,0.0459,1.0000,white,hispanic,0.0163,0.0311
19,crafty,0.8897,0.0063,0.0590,1.0000,white,asian,0.0028,0.0309
68,nervous,0.9338,-0.0269,0.0523,1.0000,black,asian,0.0095,0.0309
31,filthy,0.9779,0.0020,0.0450,1.0000,white,hispanic,0.0162,0.0306
9,capable,0.9338,0.0356,0.0581,1.0000,white,asian,0.0021,0.0301
102,thin,1.0000,-0.0320,0.0460,1.0000,black,hispanic,0.0141,0.0301
94,strong,0.9559,0.0078,0.0528,1.0000,white,black,0.0071,0.0300
32,fine,1.0000,-0.0221,0.0457,1.0000,white,hispanic,0.0139,0.0298
18,confrontational,0.9118,0.0129,0.0567,1.0000,white,black,0.0018,0.0293
0,angry,0.8897,0.0188,0.0560,1.0000,white,asian,0.0024,0.0292
1,annoying,0.9779,-0.0138,0.0501,1.0000,white,asian,0.0082,0.0291
11,careless,1.0000,-0.0111,0.0409,1.0000,black,asian,0.0173,0.0291
84,rude,0.9779,-0.0219,0.0535,1.0000,white,asian,0.0045,0.0290
91,sneaky,0.9559,-0.0191,0.0503,1.0000,white,hispanic,0.0070,0.0287
6,brave,0.9559,0.0079,0.0522,1.0000,white,asian,0.0051,0.0286
103,timid,0.9559,-0.0057,0.0517,1.0000,white,hispanic,0.0053,0.0285
52,important,1.0000,-0.0066,0.0529,1.0000,white,asian,0.0041,0.0285
58,late,0.9779,-0.0381,0.0514,1.0000,white,black,0.0055,0.0285
47,homeless,0.9559,-0.0182,0.0533,1.0000,white,hispanic,0.0031,0.0282
78,ready,0.8676,0.0161,0.0541,1.0000,white,asian,0.0018,0.0280
56,intelligent,0.9779,0.0188,0.0533,1.0000,white,black,0.0026,0.0279
39,gifted,0.9779,-0.0204,0.0517,1.0000,white,black,0.0033,0.0275
8,callous,0.9779,0.0187,0.0493,1.0000,white,asian,0.0044,0.0268
49,horrible,1.0000,-0.0309,0.0392,1.0000,white,asian,0.0134,0.0263
113,wealthy,0.8456,0.0357,0.0432,1.0000,white,hispanic,0.0091,0.0262
98,supportive,1.0000,-0.0021,0.0515,1.0000,white,black,0.0006,0.0261
57,irresponsible,0.9779,-0.0036,0.0321,1.0000,white,hispanic,0.0195,0.0258
110,uptight,0.8015,-0.0158,0.0409,1.0000,white,hispanic,0.0100,0.0255
4,bad,1.0000,-0.0234,0.0441,1.0000,white,asian,0.0066,0.0254
108,uneducated,0.9779,-0.0068,0.0378,1.0000,white,black,0.0119,0.0248
71,odd,1.0000,-0.0239,0.0389,1.0000,white,hispanic,0.0086,0.0238
85,sad,1.0000,-0.0264,0.0410,1.0000,white,asian,0.0052,0.0231
101,terrible,1.0000,-0.0164,0.0335,1.0000,white,asian,0.0126,0.0231
45,harsh,0.9779,0.0036,0.0407,1.0000,white,hispanic,0.0051,0.0229
112,weak,1.0000,-0.0281,0.0365,1.0000,white,asian,0.0092,0.0228
89,smart,0.9779,-0.0032,0.0417,1.0000,white,hispanic,0.0032,0.0224
90,smelly,1.0000,-0.0044,0.0376,1.0000,black,hispanic,0.0064,0.0220
99,suspicious,1.0000,-0.0017,0.0419,1.0000,white,hispanic,0.0020,0.0219
25,dishonest,1.0000,-0.0164,0.0339,1.0000,white,asian,0.0090,0.0215
41,greedy,0.9779,0.0132,0.0390,1.0000,black,hispanic,0.0038,0.0214
93,strange,1.0000,-0.0226,0.0360,1.0000,white,hispanic,0.0054,0.0207
14,clever,1.0000,-0.0090,0.0363,1.0000,white,asian,0.0050,0.0207
50,ignorant,0.9779,0.0179,0.0380,1.0000,white,hispanic,0.0033,0.0207
111,violent,1.0000,0.0030,0.0348,1.0000,white,asian,0.0060,0.0204
114,weird,1.0000,-0.0267,0.0333,1.0000,white,asian,0.0066,0.0200
59,lazy,0.9779,0.0107,0.0362,1.0000,white,hispanic,0.0026,0.0194
87,skinny,1.0000,-0.0005,0.0358,1.0000,white,hispanic,0.0026,0.0192
26,dumb,1.0000,-0.0088,0.0336,1.0000,white,hispanic,0.0045,0.0191
23,desperate,1.0000,0.0127,0.0309,1.0000,white,hispanic,0.0067,0.0188
105,trustworthy,1.0000,0.0229,0.0357,1.0000,white,asian,0.0019,0.0188
96,stupid,1.0000,-0.0159,0.0321,1.0000,white,asian,0.0045,0.0183
80,retarded,1.0000,-0.0124,0.0246,1.0000,white,hispanic,0.0107,0.0177
67,naive,1.0000,-0.0048,0.0289,1.0000,white,hispanic,0.0057,0.0173
82,right,1.0000,-0.0177,0.0249,1.0000,white,asian,0.0079,0.0164
74,powerful,1.0000,-0.0035,0.0294,1.0000,white,asian,0.0016,0.0155
51,immature,1.0000,-0.0104,0.0221,1.0000,white,hispanic,0.0080,0.0150
20,crazy,1.0000,-0.0241,0.0243,1.0000,white,asian,0.0030,0.0137
21,dangerous,1.0000,0.0015,0.0174,1.0000,white,asian,0.0096,0.0135
