,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
53,impossible,1.0000,-0.0090,0.0599,1.0000,white,hispanic,0.0199,0.0399
40,good,0.9211,-0.0380,0.0579,1.0000,white,asian,0.0218,0.0398
39,gifted,0.9750,-0.0412,0.0762,1.0000,white,black,0.0033,0.0397
46,healthy,0.8676,0.0339,0.0627,1.0000,white,hispanic,0.0125,0.0376
3,awful,1.0000,-0.0284,0.0556,1.0000,white,hispanic,0.0176,0.0366
56,intelligent,0.9643,0.0309,0.0700,1.0000,white,black,0.0026,0.0363
55,industrious,0.7857,0.0272,0.0671,1.0000,white,hispanic,0.0050,0.0360
19,crafty,0.8333,0.0100,0.0692,1.0000,white,asian,0.0028,0.0360
79,respected,0.9333,0.0452,0.0682,1.0000,white,asian,0.0033,0.0358
69,nice,0.9265,-0.0195,0.0662,1.0000,white,hispanic,0.0051,0.0357
83,rowdy,0.9444,0.0443,0.0673,1.0000,white,hispanic,0.0036,0.0354
44,happy,0.9306,-0.0518,0.0654,1.0000,white,asian,0.0050,0.0352
115,welcome,0.8158,-0.0150,0.0684,1.0000,white,asian,0.0010,0.0347
65,muscular,0.9583,0.0625,0.0675,1.0000,white,hispanic,0.0016,0.0345
81,rich,0.9091,0.0247,0.0525,1.0000,white,hispanic,0.0163,0.0344
109,upset,0.9250,-0.0713,0.0648,1.0000,white,asian,0.0038,0.0343
33,fit,0.6944,0.0016,0.0640,1.0000,white,hispanic,0.0042,0.0341
24,dirty,1.0000,0.0228,0.0362,1.0000,white,asian,0.0309,0.0335
72,polite,0.9028,-0.0400,0.0620,1.0000,white,hispanic,0.0028,0.0324
63,manly,0.9423,0.0377,0.0592,1.0000,white,hispanic,0.0055,0.0324
17,complex,0.9500,0.0209,0.0462,1.0000,white,hispanic,0.0179,0.0320
86,silent,1.0000,0.0161,0.0586,1.0000,white,asian,0.0048,0.0317
31,filthy,0.9773,-0.0036,0.0467,1.0000,white,hispanic,0.0162,0.0314
4,bad,1.0000,-0.0377,0.0541,1.0000,white,asian,0.0066,0.0304
107,uncare,0.9583,-0.0161,0.0556,1.0000,white,hispanic,0.0048,0.0302
78,ready,0.8913,0.0155,0.0582,1.0000,white,asian,0.0018,0.0300
94,strong,0.9706,0.0068,0.0527,1.0000,white,black,0.0071,0.0299
18,confrontational,0.9375,0.0109,0.0576,1.0000,white,black,0.0018,0.0297
1,annoying,0.9625,0.0110,0.0503,1.0000,white,asian,0.0082,0.0292
47,homeless,0.9625,-0.0237,0.0550,1.0000,white,hispanic,0.0031,0.0290
73,poor,0.9333,-0.0028,0.0499,1.0000,white,hispanic,0.0079,0.0289
38,gentle,0.9000,0.0619,0.0530,1.0000,white,hispanic,0.0048,0.0289
84,rude,0.9706,-0.0182,0.0527,1.0000,white,asian,0.0045,0.0286
68,nervous,0.9667,-0.0090,0.0477,1.0000,black,asian,0.0095,0.0286
98,supportive,1.0000,0.0103,0.0550,1.0000,white,black,0.0006,0.0278
49,horrible,1.0000,-0.0538,0.0419,1.0000,white,asian,0.0134,0.0276
2,attractive,0.9583,-0.0490,0.0494,1.0000,white,asian,0.0057,0.0275
11,careless,1.0000,-0.0064,0.0365,1.0000,black,asian,0.0173,0.0269
70,normal,0.9833,-0.0143,0.0422,1.0000,white,asian,0.0116,0.0269
113,wealthy,0.8438,0.0415,0.0445,1.0000,white,hispanic,0.0091,0.0268
6,brave,0.9773,0.0036,0.0478,1.0000,white,asian,0.0051,0.0265
50,ignorant,0.9773,0.0043,0.0488,1.0000,white,hispanic,0.0033,0.0261
8,callous,0.9833,0.0206,0.0476,1.0000,white,asian,0.0044,0.0260
108,uneducated,0.9706,-0.0013,0.0397,1.0000,white,black,0.0119,0.0258
62,mad,0.9674,-0.0146,0.0449,1.0000,white,asian,0.0066,0.0257
102,thin,1.0000,-0.0211,0.0372,1.0000,black,hispanic,0.0141,0.0257
85,sad,1.0000,-0.0243,0.0458,1.0000,white,asian,0.0052,0.0255
71,odd,1.0000,-0.0274,0.0413,1.0000,white,hispanic,0.0086,0.0250
45,harsh,0.9667,0.0133,0.0443,1.0000,white,hispanic,0.0051,0.0247
32,fine,1.0000,0.0010,0.0338,1.0000,white,hispanic,0.0139,0.0239
103,timid,1.0000,-0.0241,0.0419,1.0000,white,hispanic,0.0053,0.0236
110,uptight,0.9375,-0.0052,0.0365,1.0000,white,hispanic,0.0100,0.0233
14,clever,1.0000,-0.0105,0.0415,1.0000,white,asian,0.0050,0.0233
0,angry,0.9167,-0.0278,0.0434,1.0000,white,asian,0.0024,0.0229
26,dumb,1.0000,-0.0082,0.0404,1.0000,white,hispanic,0.0045,0.0225
41,greedy,0.9762,0.0193,0.0411,1.0000,black,hispanic,0.0038,0.0224
91,sneaky,0.9792,-0.0027,0.0372,1.0000,white,hispanic,0.0070,0.0221
52,important,1.0000,0.0027,0.0400,1.0000,white,asian,0.0041,0.0220
96,stupid,1.0000,-0.0154,0.0393,1.0000,white,asian,0.0045,0.0219
57,irresponsible,0.9808,-0.0096,0.0240,1.0000,white,hispanic,0.0195,0.0217
89,smart,0.9722,0.0027,0.0387,1.0000,white,hispanic,0.0032,0.0209
99,suspicious,1.0000,-0.0060,0.0395,1.0000,white,hispanic,0.0020,0.0208
82,right,1.0000,-0.0243,0.0335,1.0000,white,asian,0.0079,0.0207
58,late,0.9808,-0.0320,0.0356,1.0000,white,black,0.0055,0.0205
114,weird,1.0000,-0.0336,0.0345,1.0000,white,asian,0.0066,0.0205
25,dishonest,1.0000,-0.0047,0.0316,1.0000,white,asian,0.0090,0.0203
35,fragile,1.0000,-0.0280,0.0278,1.0000,white,asian,0.0124,0.0201
59,lazy,0.9833,0.0012,0.0363,1.0000,white,hispanic,0.0026,0.0194
101,terrible,1.0000,0.0043,0.0256,1.0000,white,asian,0.0126,0.0191
74,powerful,1.0000,-0.0105,0.0364,1.0000,white,asian,0.0016,0.0190
90,smelly,1.0000,0.0086,0.0309,1.0000,black,hispanic,0.0064,0.0186
105,trustworthy,1.0000,0.0284,0.0343,1.0000,white,asian,0.0019,0.0181
111,violent,1.0000,-0.0123,0.0297,1.0000,white,asian,0.0060,0.0178
93,strange,1.0000,-0.0076,0.0299,1.0000,white,hispanic,0.0054,0.0177
9,capable,0.9792,-0.0238,0.0328,1.0000,white,asian,0.0021,0.0175
80,retarded,1.0000,-0.0135,0.0231,1.0000,white,hispanic,0.0107,0.0169
23,desperate,1.0000,0.0160,0.0265,1.0000,white,hispanic,0.0067,0.0166
87,skinny,1.0000,0.0122,0.0299,1.0000,white,hispanic,0.0026,0.0163
112,weak,1.0000,-0.0211,0.0230,1.0000,white,asian,0.0092,0.0161
67,naive,1.0000,-0.0029,0.0259,1.0000,white,hispanic,0.0057,0.0158
51,immature,1.0000,0.0031,0.0221,1.0000,white,hispanic,0.0080,0.0150
21,dangerous,1.0000,-0.0009,0.0179,1.0000,white,asian,0.0096,0.0138
20,crazy,1.0000,-0.0185,0.0180,1.0000,white,asian,0.0030,0.0105
