,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
5,agent,0.8676,0.0698,0.0877,1.0000,asian,black,0.0002,0.0439
53,doctor,0.8676,0.0824,0.0873,1.0000,asian,black,0.0005,0.0439
24,builder,0.8676,0.0895,0.0875,1.0000,asian,black,0.0004,0.0439
84,laborer,0.8676,0.0677,0.0865,1.0000,white,black,0.0003,0.0434
98,musician,0.8676,0.0774,0.0864,1.0000,asian,white,0.0003,0.0434
136,swimmer,0.8676,0.0664,0.0861,1.0000,asian,black,0.0003,0.0432
112,poet,0.8897,0.0627,0.0848,1.0000,asian,black,0.0012,0.0430
12,astronomer,0.8897,0.0659,0.0850,1.0000,hispanic,black,0.0010,0.0430
33,chess player,0.8897,0.0501,0.0849,1.0000,asian,black,0.0005,0.0427
74,handball player,0.8897,0.0469,0.0851,1.0000,asian,black,0.0003,0.0427
79,illustrator,0.8897,0.0612,0.0841,1.0000,asian,black,0.0005,0.0423
39,comedian,0.8676,0.0744,0.0843,1.0000,asian,black,0.0003,0.0423
114,politician,0.8897,0.0459,0.0841,1.0000,asian,black,0.0005,0.0423
87,lawyer,0.8676,0.0767,0.0841,1.0000,asian,black,0.0003,0.0422
21,bartender,0.8676,0.0791,0.0840,1.0000,asian,black,0.0003,0.0422
119,psychologist,0.8897,0.0657,0.0835,1.0000,asian,black,0.0007,0.0421
48,dentist,0.8676,0.0784,0.0834,1.0000,hispanic,black,0.0006,0.0420
3,administrator,0.8676,0.0661,0.0836,1.0000,asian,black,0.0003,0.0420
32,chemist,0.8897,0.0621,0.0825,1.0000,asian,black,0.0012,0.0419
83,judge,0.8897,0.0641,0.0832,1.0000,asian,black,0.0005,0.0418
41,composer,0.8897,0.0624,0.0828,1.0000,asian,black,0.0005,0.0417
8,architect,0.8897,0.0641,0.0827,1.0000,asian,black,0.0005,0.0416
121,realtor,0.8676,0.0687,0.0823,1.0000,asian,white,0.0008,0.0415
139,tennis player,0.8897,0.0435,0.0827,1.0000,asian,black,0.0003,0.0415
108,physicist,0.8897,0.0639,0.0819,1.0000,hispanic,black,0.0009,0.0414
131,sociologist,0.8897,0.0509,0.0816,1.0000,asian,black,0.0010,0.0413
93,mathematician,0.8676,0.0692,0.0817,1.0000,hispanic,black,0.0007,0.0412
73,hairdresser,0.8676,-0.0557,0.0817,1.0000,white,black,0.0004,0.0410
54,drawer,0.9118,0.0234,0.0696,1.0000,hispanic,black,0.0124,0.0410
124,salesperson,0.8897,0.0398,0.0815,1.0000,hispanic,black,0.0004,0.0409
138,teacher,0.8897,0.0590,0.0812,1.0000,asian,black,0.0003,0.0407
95,medical student,0.8676,0.0561,0.0813,1.0000,white,black,0.0002,0.0407
11,assistant,0.8897,0.0544,0.0813,1.0000,white,black,0.0002,0.0407
49,designer,0.9118,0.0465,0.0800,1.0000,asian,white,0.0010,0.0405
116,producer,0.9118,0.0530,0.0805,1.0000,asian,black,0.0003,0.0404
70,grocer,0.8897,0.0596,0.0797,1.0000,asian,black,0.0010,0.0403
42,construction worker,0.9118,0.0407,0.0802,1.0000,white,black,0.0003,0.0402
125,scientist,0.8897,0.0612,0.0796,1.0000,hispanic,black,0.0006,0.0401
99,nurse,0.8676,-0.0675,0.0794,1.0000,white,black,0.0006,0.0400
104,performing artist,0.9118,0.0319,0.0795,1.0000,asian,black,0.0004,0.0400
23,broker,0.8676,0.0794,0.0795,1.0000,asian,black,0.0003,0.0399
43,cook,0.8897,0.0351,0.0789,1.0000,asian,black,0.0004,0.0396
85,landlord,0.9118,0.0621,0.0782,1.0000,asian,black,0.0006,0.0394
37,clerk,0.9118,0.0410,0.0774,1.0000,white,black,0.0002,0.0388
25,businessperson,0.9118,0.0335,0.0768,1.0000,asian,black,0.0005,0.0386
101,opera singer,0.8897,0.0422,0.0763,1.0000,asian,black,0.0007,0.0385
29,cashier,0.9118,0.0218,0.0767,1.0000,asian,black,0.0003,0.0385
7,analyst,0.8897,0.0418,0.0760,1.0000,asian,black,0.0004,0.0382
68,foster parent,0.9118,-0.0011,0.0760,1.0000,white,black,0.0003,0.0382
62,entrepreneur,0.9118,0.0258,0.0757,1.0000,asian,black,0.0005,0.0381
56,economist,0.9118,0.0429,0.0750,1.0000,asian,black,0.0007,0.0379
103,pensioner,0.9118,0.0122,0.0750,1.0000,hispanic,black,0.0002,0.0376
36,cleaner,0.9118,0.0165,0.0742,1.0000,white,asian,0.0009,0.0376
105,pharmacist,0.9118,0.0331,0.0743,1.0000,hispanic,black,0.0005,0.0374
90,linguist,0.9118,0.0214,0.0739,1.0000,asian,black,0.0007,0.0373
134,supervisor,0.9118,0.0473,0.0741,1.0000,asian,black,0.0004,0.0372
10,artist,0.9118,0.0227,0.0737,1.0000,asian,white,0.0006,0.0372
96,model,0.9118,-0.0060,0.0735,1.0000,asian,black,0.0006,0.0371
100,office worker,0.9118,0.0112,0.0735,1.0000,white,black,0.0004,0.0370
59,employee,0.9118,0.0151,0.0732,1.0000,asian,black,0.0004,0.0368
123,researcher,0.9118,0.0239,0.0727,1.0000,hispanic,black,0.0003,0.0365
0,academic,0.9118,0.0343,0.0723,1.0000,asian,black,0.0004,0.0363
14,attendant,0.9118,0.0168,0.0720,1.0000,white,black,0.0002,0.0361
88,librarian,0.8897,0.0013,0.0718,1.0000,asian,black,0.0003,0.0360
44,counselor,0.8676,0.0281,0.0716,1.0000,asian,black,0.0002,0.0359
45,dancer,0.9118,0.0173,0.0712,1.0000,asian,black,0.0005,0.0358
17,author,0.9118,0.0195,0.0701,1.0000,asian,white,0.0005,0.0353
60,employment,0.9118,0.0243,0.0673,1.0000,asian,black,0.0031,0.0352
35,civil,0.9118,0.0235,0.0656,1.0000,asian,black,0.0041,0.0348
97,mover,0.9118,0.0146,0.0693,1.0000,white,black,0.0002,0.0348
15,attourney,0.9118,0.0168,0.0671,1.0000,asian,black,0.0013,0.0342
126,secretary,0.8235,-0.0109,0.0621,1.0000,hispanic,black,0.0004,0.0313
