,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
46,dealer,0.3309,0.0191,0.1380,0.8750,hispanic,white,0.1362,0.1371
99,nurse,0.4412,-0.1174,0.1177,1.0000,hispanic,white,0.1524,0.1350
59,employee,0.4412,-0.0130,0.0991,1.0000,hispanic,white,0.1708,0.1349
127,security guard,0.5147,0.0121,0.1085,0.8750,hispanic,asian,0.1604,0.1344
113,police officer,0.4779,-0.0552,0.1168,1.0000,hispanic,asian,0.1448,0.1308
19,banker,0.6471,0.0586,0.0949,0.8750,hispanic,black,0.1616,0.1283
140,theologian,0.4779,0.0233,0.1030,1.0000,hispanic,white,0.1528,0.1279
22,boxer,0.4412,0.0582,0.1167,0.8750,hispanic,black,0.1380,0.1273
4,aeronautical engineer,0.4412,-0.0133,0.0741,1.0000,hispanic,white,0.1784,0.1262
83,judge,0.4044,0.0410,0.1022,0.8750,hispanic,white,0.1497,0.1260
38,coach,0.3676,0.0498,0.0965,1.0000,hispanic,white,0.1554,0.1259
94,mechanic,0.4044,0.0313,0.1039,1.0000,hispanic,white,0.1442,0.1240
29,cashier,0.3676,-0.0451,0.0882,1.0000,hispanic,asian,0.1591,0.1237
132,software engineer,0.5147,-0.0314,0.0896,1.0000,hispanic,asian,0.1572,0.1234
50,detective,0.5515,0.0346,0.1505,1.0000,hispanic,asian,0.0963,0.1234
76,historian,0.5515,-0.0069,0.0804,0.8750,hispanic,black,0.1639,0.1222
79,illustrator,0.4044,-0.0012,0.0705,0.8750,hispanic,asian,0.1733,0.1219
21,bartender,0.4412,0.0012,0.0990,1.0000,hispanic,white,0.1429,0.1209
8,architect,0.4044,0.0724,0.1003,1.0000,hispanic,black,0.1412,0.1208
48,dentist,0.2941,0.0120,0.0884,1.0000,hispanic,black,0.1526,0.1205
54,drawer,0.0368,0.0267,0.0653,1.0000,black,asian,0.1740,0.1197
23,broker,0.4044,0.0209,0.1229,1.0000,hispanic,white,0.1151,0.1190
47,delivery,0.2941,0.0008,0.1171,1.0000,hispanic,black,0.1180,0.1175
135,surgeon,0.3676,-0.0102,0.0913,1.0000,hispanic,white,0.1433,0.1173
55,driver,0.2574,0.0045,0.1021,1.0000,hispanic,asian,0.1319,0.1170
34,chief,0.4632,0.0324,0.1167,1.0000,hispanic,white,0.1163,0.1165
71,guard,0.5882,0.0233,0.0891,1.0000,hispanic,asian,0.1424,0.1157
80,inspector,0.6103,0.0511,0.1153,1.0000,hispanic,white,0.1148,0.1150
84,laborer,0.5515,0.0223,0.1036,1.0000,hispanic,white,0.1264,0.1150
78,housekeeper,0.4265,-0.1910,0.1539,1.0000,hispanic,white,0.0724,0.1131
141,umpire,0.4412,0.0274,0.1247,1.0000,hispanic,asian,0.1001,0.1124
114,politician,0.7426,0.0023,0.1190,1.0000,hispanic,white,0.1053,0.1122
122,receptionist,0.4412,-0.1360,0.1285,1.0000,hispanic,white,0.0953,0.1119
70,grocer,0.4044,0.0028,0.0613,1.0000,hispanic,black,0.1619,0.1116
37,clerk,0.5515,-0.0026,0.0812,1.0000,hispanic,white,0.1420,0.1116
121,realtor,0.3676,0.0252,0.1053,1.0000,hispanic,asian,0.1161,0.1107
106,photographer,0.5147,0.0178,0.0771,1.0000,hispanic,black,0.1441,0.1106
133,soldier,0.7206,0.0683,0.1127,1.0000,hispanic,asian,0.1078,0.1103
13,athlete,0.4779,-0.0248,0.0733,1.0000,hispanic,black,0.1471,0.1102
134,supervisor,0.4779,-0.0469,0.1103,1.0000,hispanic,white,0.1099,0.1101
126,secretary,0.4044,-0.0515,0.0907,1.0000,hispanic,black,0.1288,0.1097
108,physicist,0.5515,0.0598,0.0968,1.0000,hispanic,black,0.1227,0.1097
117,professor,0.4779,0.0640,0.1158,1.0000,hispanic,white,0.1021,0.1089
107,physician,0.5147,-0.0026,0.0851,1.0000,hispanic,white,0.1325,0.1088
17,author,0.5147,-0.0110,0.0782,1.0000,hispanic,white,0.1393,0.1087
118,prosecutor,0.5882,0.0282,0.1034,1.0000,hispanic,asian,0.1135,0.1085
39,comedian,0.4779,0.0108,0.0994,1.0000,hispanic,black,0.1171,0.1083
12,astronomer,0.3676,-0.0290,0.0826,0.8750,hispanic,white,0.1337,0.1081
104,performing artist,0.5147,-0.0632,0.0725,1.0000,hispanic,white,0.1410,0.1067
11,assistant,0.4412,-0.0475,0.0739,1.0000,hispanic,white,0.1355,0.1047
30,CEO,0.4779,0.0625,0.1409,1.0000,hispanic,black,0.0663,0.1036
63,executive,0.5882,0.0053,0.1048,1.0000,hispanic,black,0.1010,0.1029
58,electrician,0.4779,-0.0194,0.0890,1.0000,hispanic,asian,0.1166,0.1028
105,pharmacist,0.5147,0.0011,0.0691,1.0000,hispanic,black,0.1364,0.1028
49,designer,0.4412,0.0028,0.0770,1.0000,hispanic,white,0.1280,0.1025
82,journalist,0.6103,-0.0089,0.0814,1.0000,hispanic,white,0.1206,0.1010
85,landlord,0.5956,0.1121,0.1471,1.0000,hispanic,white,0.0547,0.1009
81,janitor,0.3309,0.0289,0.1087,1.0000,hispanic,white,0.0880,0.0984
51,diplomat,0.8235,0.0339,0.0833,1.0000,hispanic,black,0.1121,0.0977
1,accountant,0.4044,-0.0046,0.1022,1.0000,hispanic,asian,0.0928,0.0975
77,hostess,0.3309,-0.2054,0.1464,1.0000,hispanic,white,0.0485,0.0975
7,analyst,0.4779,0.0386,0.1178,1.0000,hispanic,black,0.0751,0.0964
16,auditor,0.4412,0.0005,0.0967,1.0000,hispanic,black,0.0961,0.0964
111,plumber,0.4044,0.0165,0.0758,1.0000,hispanic,asian,0.1167,0.0962
33,chess player,0.4779,-0.0950,0.1150,1.0000,white,asian,0.0769,0.0959
52,director,0.5515,0.0959,0.1064,1.0000,hispanic,black,0.0854,0.0959
25,businessperson,0.4779,-0.0286,0.0966,1.0000,hispanic,asian,0.0945,0.0956
124,salesperson,0.3676,-0.0345,0.0641,1.0000,hispanic,white,0.1261,0.0951
89,lifeguard,0.5000,0.0636,0.1030,1.0000,hispanic,asian,0.0850,0.0940
93,mathematician,0.4044,-0.0124,0.0662,0.7500,hispanic,asian,0.1207,0.0935
20,barber,0.2206,-0.0036,0.0843,1.0000,hispanic,black,0.1022,0.0933
139,tennis player,0.4412,-0.0182,0.1033,1.0000,hispanic,asian,0.0831,0.0932
45,dancer,0.8676,0.0073,0.0612,1.0000,hispanic,white,0.1238,0.0925
56,economist,0.6838,0.0415,0.0889,1.0000,hispanic,asian,0.0960,0.0924
90,linguist,0.6838,0.0252,0.0763,1.0000,hispanic,white,0.1040,0.0902
31,chef,0.2941,0.0340,0.0912,1.0000,hispanic,white,0.0878,0.0895
125,scientist,0.4779,0.0174,0.0768,1.0000,hispanic,white,0.1022,0.0895
74,handball player,0.5515,-0.1328,0.1572,1.0000,white,asian,0.0217,0.0894
116,producer,0.4412,0.0298,0.0983,1.0000,hispanic,white,0.0802,0.0892
14,attendant,0.4779,-0.0538,0.0776,1.0000,hispanic,black,0.1005,0.0891
96,model,0.5882,0.0271,0.0682,1.0000,hispanic,white,0.1084,0.0883
68,foster parent,0.4412,-0.0413,0.1426,1.0000,hispanic,black,0.0328,0.0877
128,servant,0.4412,-0.0275,0.0732,1.0000,hispanic,white,0.1016,0.0874
0,academic,0.5515,-0.0468,0.0788,1.0000,hispanic,black,0.0948,0.0868
44,counselor,0.5147,-0.0808,0.1028,1.0000,hispanic,white,0.0703,0.0865
3,administrator,0.4779,-0.0119,0.0689,1.0000,hispanic,black,0.1023,0.0856
62,entrepreneur,0.4044,-0.0195,0.0784,1.0000,hispanic,white,0.0902,0.0843
123,researcher,0.5882,0.0089,0.0939,1.0000,hispanic,white,0.0707,0.0823
15,attourney,0.3676,-0.0157,0.0901,1.0000,white,asian,0.0717,0.0809
36,cleaner,0.2206,-0.0415,0.0786,1.0000,hispanic,asian,0.0817,0.0801
95,medical student,0.6618,-0.0009,0.0874,1.0000,hispanic,white,0.0729,0.0801
27,butler,0.6912,0.0343,0.0834,1.0000,hispanic,white,0.0735,0.0785
88,librarian,0.4779,-0.0293,0.0789,1.0000,hispanic,white,0.0776,0.0783
119,psychologist,0.4779,0.0083,0.0842,1.0000,hispanic,asian,0.0721,0.0782
57,editor,0.5882,-0.0159,0.0751,1.0000,asian,black,0.0810,0.0780
137,tailor,0.4044,0.0200,0.0839,1.0000,hispanic,white,0.0703,0.0771
138,teacher,0.3676,0.0083,0.0922,1.0000,hispanic,white,0.0616,0.0769
73,hairdresser,0.2941,-0.0046,0.0729,1.0000,hispanic,asian,0.0764,0.0747
120,radiologist,0.3676,0.0229,0.0718,1.0000,hispanic,white,0.0769,0.0744
69,gambler,0.3676,-0.0233,0.0754,1.0000,hispanic,black,0.0713,0.0733
43,cook,0.1471,-0.0628,0.0829,1.0000,hispanic,white,0.0594,0.0711
97,mover,0.3676,-0.0198,0.0817,1.0000,hispanic,asian,0.0516,0.0667
18,baker,0.4779,0.0230,0.0950,1.0000,hispanic,black,0.0380,0.0665
131,sociologist,0.8897,-0.0307,0.0909,1.0000,hispanic,white,0.0333,0.0621
60,employment,0.2206,-0.0192,0.0731,1.0000,hispanic,asian,0.0490,0.0611
