,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
63,manly,0.5000,-0.0268,0.0764,1.0000,hispanic,black,0.1207,0.0985
1,annoying,0.7679,0.0095,0.0617,1.0000,hispanic,asian,0.1237,0.0927
24,dirty,0.3684,0.0143,0.0762,1.0000,hispanic,asian,0.1082,0.0922
26,dumb,0.6471,0.0255,0.0885,1.0000,hispanic,asian,0.0950,0.0917
69,nice,0.5294,-0.0481,0.0836,1.0000,hispanic,black,0.0986,0.0911
102,thin,0.5735,-0.0961,0.1268,1.0000,white,black,0.0520,0.0894
56,intelligent,0.3000,-0.0897,0.1037,1.0000,hispanic,asian,0.0742,0.0890
87,skinny,0.5526,-0.0187,0.1049,1.0000,hispanic,asian,0.0722,0.0886
66,naggy,0.3750,0.0117,0.0334,1.0000,hispanic,black,0.1398,0.0866
67,naive,0.5526,-0.0230,0.0575,1.0000,hispanic,asian,0.1137,0.0856
72,polite,0.3750,-0.0558,0.0868,1.0000,hispanic,asian,0.0783,0.0825
39,gifted,0.2917,0.0732,0.1039,1.0000,asian,black,0.0596,0.0818
33,fit,0.1765,-0.0354,0.1018,1.0000,hispanic,asian,0.0600,0.0809
92,social,0.3625,-0.0082,0.0917,1.0000,hispanic,black,0.0674,0.0796
52,important,0.6094,-0.0792,0.0952,1.0000,hispanic,black,0.0638,0.0795
60,loud,0.1562,-0.0284,0.0614,1.0000,hispanic,asian,0.0976,0.0795
76,quick,0.2353,-0.0345,0.0814,1.0000,hispanic,asian,0.0774,0.0794
97,successful,0.3194,-0.0539,0.0968,1.0000,hispanic,black,0.0615,0.0792
9,capable,0.2875,-0.0787,0.0877,1.0000,hispanic,black,0.0684,0.0781
17,complex,0.4583,-0.1364,0.1167,1.0000,hispanic,black,0.0364,0.0766
42,gross,0.3824,0.0092,0.0748,1.0000,hispanic,black,0.0720,0.0734
59,lazy,0.6375,-0.0778,0.1211,1.0000,white,asian,0.0254,0.0732
86,silent,0.4500,-0.0249,0.0846,1.0000,white,asian,0.0612,0.0729
43,handsome,0.4250,0.0377,0.0855,1.0000,hispanic,black,0.0574,0.0714
114,weird,0.6548,0.0046,0.0527,1.0000,hispanic,asian,0.0895,0.0711
10,careful,0.1528,0.0252,0.0749,1.0000,hispanic,asian,0.0652,0.0701
105,trustworthy,0.3889,0.0010,0.1055,1.0000,hispanic,asian,0.0332,0.0694
8,callous,0.5469,0.0202,0.0730,1.0000,hispanic,asian,0.0650,0.0690
112,weak,0.7333,-0.0423,0.0910,1.0000,hispanic,asian,0.0454,0.0682
77,quiet,0.4643,-0.0382,0.0993,1.0000,hispanic,asian,0.0367,0.0680
54,impoverish,0.3846,0.0358,0.0725,1.0000,white,black,0.0606,0.0665
108,uneducated,0.4868,0.0541,0.0996,1.0000,hispanic,black,0.0329,0.0662
28,excited,0.5694,-0.0263,0.0715,1.0000,hispanic,black,0.0606,0.0660
83,rowdy,0.5455,-0.0380,0.0796,1.0000,hispanic,black,0.0510,0.0653
113,wealthy,0.2955,-0.0501,0.0613,1.0000,hispanic,black,0.0689,0.0651
106,ugly,0.7333,0.0124,0.0754,1.0000,hispanic,asian,0.0547,0.0651
44,happy,0.3684,-0.0216,0.0863,1.0000,hispanic,black,0.0432,0.0648
7,burly,0.3462,0.0348,0.0567,1.0000,hispanic,asian,0.0721,0.0644
5,beautiful,0.4706,-0.0161,0.0693,1.0000,hispanic,black,0.0583,0.0638
2,attractive,0.5526,-0.0469,0.0898,1.0000,hispanic,black,0.0373,0.0635
38,gentle,0.4405,0.0146,0.0745,1.0000,hispanic,asian,0.0525,0.0635
61,luxurious,0.3750,-0.1483,0.1133,1.0000,hispanic,black,0.0119,0.0626
74,powerful,0.3529,-0.0092,0.0610,1.0000,hispanic,asian,0.0616,0.0613
90,smelly,0.5000,0.0088,0.0667,1.0000,hispanic,asian,0.0555,0.0611
27,emotional,0.5500,-0.0009,0.0742,1.0000,hispanic,black,0.0471,0.0607
115,welcome,0.1731,0.0492,0.0645,1.0000,hispanic,black,0.0565,0.0605
4,bad,0.6618,0.0040,0.0742,1.0000,hispanic,asian,0.0465,0.0604
89,smart,0.4891,-0.0288,0.0681,1.0000,hispanic,black,0.0521,0.0601
37,friendly,0.5417,-0.0041,0.0781,1.0000,hispanic,black,0.0394,0.0588
36,free,0.4167,0.0030,0.0714,1.0000,hispanic,black,0.0458,0.0586
100,talkative,0.3636,0.0321,0.0890,1.0000,hispanic,asian,0.0274,0.0582
22,defiant,0.8235,-0.0399,0.0666,1.0000,white,asian,0.0494,0.0580
19,crafty,0.3750,-0.0421,0.0764,1.0000,hispanic,black,0.0386,0.0575
11,careless,0.6667,0.0237,0.0743,1.0000,hispanic,asian,0.0399,0.0571
104,tough,0.7083,-0.0362,0.0664,1.0000,hispanic,asian,0.0468,0.0566
21,dangerous,0.5500,-0.0199,0.0712,1.0000,hispanic,asian,0.0418,0.0565
111,violent,0.7368,0.0438,0.0737,1.0000,hispanic,black,0.0387,0.0562
18,confrontational,0.4286,-0.0047,0.0671,1.0000,hispanic,black,0.0451,0.0561
110,uptight,0.4808,-0.0139,0.0608,1.0000,hispanic,black,0.0512,0.0560
47,homeless,0.5921,0.0064,0.0785,1.0000,hispanic,asian,0.0322,0.0554
3,awful,0.6667,-0.0022,0.0744,1.0000,hispanic,asian,0.0345,0.0545
95,studious,0.3438,-0.0672,0.0729,1.0000,white,black,0.0356,0.0543
6,brave,0.7143,-0.0292,0.0412,1.0000,hispanic,asian,0.0637,0.0525
35,fragile,0.3824,0.0019,0.0697,1.0000,hispanic,black,0.0315,0.0506
57,irresponsible,0.8529,0.0013,0.0892,1.0000,white,asian,0.0121,0.0506
96,stupid,0.7321,0.0362,0.0705,1.0000,hispanic,asian,0.0300,0.0502
25,dishonest,0.5652,0.0442,0.0806,1.0000,white,asian,0.0197,0.0501
62,mad,0.8750,-0.0199,0.0819,1.0000,white,asian,0.0167,0.0493
41,greedy,0.4861,-0.0412,0.0796,1.0000,white,asian,0.0178,0.0487
0,angry,0.8077,0.0423,0.0654,1.0000,white,asian,0.0306,0.0480
55,industrious,0.5882,-0.0287,0.0873,1.0000,hispanic,black,0.0085,0.0479
12,cautious,0.5294,-0.0157,0.0753,1.0000,hispanic,black,0.0201,0.0477
80,retarded,0.6029,-0.0101,0.0794,1.0000,hispanic,black,0.0153,0.0473
20,crazy,0.6250,0.0008,0.0630,1.0000,hispanic,asian,0.0310,0.0470
50,ignorant,0.3947,-0.0259,0.0776,1.0000,hispanic,black,0.0163,0.0469
14,clever,0.4231,-0.0304,0.0594,1.0000,hispanic,black,0.0339,0.0466
91,sneaky,0.4333,-0.0254,0.0622,1.0000,hispanic,black,0.0310,0.0466
101,terrible,0.8235,0.0218,0.0659,1.0000,hispanic,asian,0.0258,0.0459
73,poor,0.6029,-0.0153,0.0661,1.0000,hispanic,black,0.0247,0.0454
103,timid,0.5735,-0.0581,0.0808,1.0000,hispanic,black,0.0098,0.0453
84,rude,0.5625,-0.0011,0.0524,1.0000,hispanic,black,0.0361,0.0443
71,odd,0.7656,-0.0423,0.0605,1.0000,hispanic,white,0.0274,0.0440
53,impossible,0.5882,-0.0023,0.0672,1.0000,white,asian,0.0205,0.0438
98,supportive,0.6667,0.0280,0.0450,1.0000,hispanic,asian,0.0413,0.0432
48,hopeless,0.6023,0.0225,0.0621,1.0000,hispanic,asian,0.0228,0.0424
49,horrible,0.5357,0.0052,0.0637,1.0000,black,asian,0.0202,0.0420
93,strange,0.8000,-0.0079,0.0494,1.0000,hispanic,asian,0.0305,0.0399
45,harsh,0.7222,0.0207,0.0593,1.0000,white,asian,0.0146,0.0369
23,desperate,0.6071,-0.0115,0.0633,1.0000,hispanic,asian,0.0090,0.0361
99,suspicious,0.8125,0.0239,0.0511,1.0000,hispanic,asian,0.0196,0.0354
68,nervous,0.8816,-0.0121,0.0541,1.0000,hispanic,black,0.0162,0.0352
109,upset,0.7857,-0.0165,0.0524,1.0000,hispanic,black,0.0134,0.0329
85,sad,0.8676,-0.0215,0.0492,1.0000,white,asian,0.0108,0.0300
