,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
50,detective,0.6000,0.0224,0.1570,1.0000,hispanic,asian,0.0963,0.1266
140,theologian,0.5000,0.0059,0.0989,1.0000,hispanic,white,0.1528,0.1258
4,aeronautical engineer,0.5000,-0.0145,0.0720,1.0000,hispanic,white,0.1784,0.1252
29,cashier,0.3690,-0.0566,0.0902,1.0000,hispanic,asian,0.1591,0.1247
38,coach,0.3333,0.0444,0.0906,1.0000,hispanic,white,0.1554,0.1230
55,driver,0.2500,0.0154,0.1125,1.0000,hispanic,asian,0.1319,0.1222
94,mechanic,0.4118,-0.0011,0.0952,1.0000,hispanic,white,0.1442,0.1197
54,drawer,0.0000,0.0480,0.0648,1.0000,black,asian,0.1741,0.1194
83,judge,0.3333,0.0258,0.0884,0.8750,hispanic,white,0.1497,0.1190
23,broker,0.4531,0.0186,0.1210,1.0000,hispanic,white,0.1151,0.1181
79,illustrator,0.3529,0.0215,0.0621,0.8750,hispanic,asian,0.1733,0.1177
47,delivery,0.2833,0.0176,0.1164,1.0000,hispanic,black,0.1180,0.1172
48,dentist,0.2955,0.0372,0.0816,1.0000,hispanic,black,0.1526,0.1171
34,chief,0.4643,0.0741,0.1175,1.0000,hispanic,white,0.1163,0.1169
68,foster parent,0.4808,-0.1220,0.2001,1.0000,hispanic,black,0.0328,0.1165
8,architect,0.3333,0.0968,0.0911,1.0000,hispanic,black,0.1412,0.1162
71,guard,0.5132,0.0423,0.0878,1.0000,hispanic,asian,0.1424,0.1151
21,bartender,0.2045,0.0762,0.0865,1.0000,hispanic,white,0.1429,0.1147
39,comedian,0.6071,0.0003,0.1100,1.0000,hispanic,black,0.1171,0.1135
132,software engineer,0.4167,-0.0084,0.0697,1.0000,hispanic,asian,0.1572,0.1134
135,surgeon,0.2727,-0.0043,0.0825,1.0000,hispanic,white,0.1433,0.1129
13,athlete,0.6136,-0.0269,0.0768,1.0000,hispanic,black,0.1471,0.1119
104,performing artist,0.5577,-0.0784,0.0824,1.0000,hispanic,white,0.1410,0.1117
37,clerk,0.5735,0.0211,0.0804,1.0000,hispanic,white,0.1420,0.1112
133,soldier,0.6912,0.0818,0.1144,1.0000,hispanic,asian,0.1078,0.1111
117,professor,0.5536,0.0501,0.1184,1.0000,hispanic,white,0.1020,0.1102
1,accountant,0.4792,-0.0565,0.1269,1.0000,hispanic,asian,0.0928,0.1099
118,prosecutor,0.5769,0.0137,0.1062,1.0000,hispanic,asian,0.1135,0.1099
126,secretary,0.4167,-0.0632,0.0899,1.0000,hispanic,black,0.1288,0.1094
81,janitor,0.4231,0.0551,0.1305,1.0000,hispanic,white,0.0880,0.1093
52,director,0.5714,0.1580,0.1330,1.0000,hispanic,black,0.0854,0.1092
84,laborer,0.5385,0.0082,0.0907,1.0000,hispanic,white,0.1264,0.1086
33,chess player,0.5208,-0.1324,0.1392,1.0000,white,asian,0.0769,0.1080
70,grocer,0.3750,0.0200,0.0540,1.0000,hispanic,black,0.1621,0.1080
30,CEO,0.6094,0.0109,0.1489,1.0000,hispanic,black,0.0663,0.1076
108,physicist,0.5294,0.0657,0.0914,1.0000,hispanic,black,0.1227,0.1070
134,supervisor,0.4464,-0.0306,0.1035,1.0000,hispanic,white,0.1099,0.1067
106,photographer,0.5278,0.0271,0.0693,1.0000,hispanic,black,0.1441,0.1067
82,journalist,0.7500,-0.0404,0.0912,1.0000,hispanic,white,0.1206,0.1059
114,politician,0.7656,-0.0038,0.1059,1.0000,hispanic,white,0.1053,0.1056
12,astronomer,0.1944,0.0348,0.0749,0.8750,hispanic,white,0.1337,0.1043
121,realtor,0.4375,-0.0146,0.0924,1.0000,hispanic,asian,0.1162,0.1043
78,housekeeper,0.3636,-0.1663,0.1360,1.0000,hispanic,white,0.0724,0.1042
49,designer,0.4853,-0.0021,0.0800,1.0000,hispanic,white,0.1280,0.1040
105,pharmacist,0.6458,-0.0047,0.0710,1.0000,hispanic,black,0.1364,0.1037
77,hostess,0.3382,-0.2318,0.1572,1.0000,hispanic,white,0.0485,0.1029
11,assistant,0.3824,-0.0523,0.0700,1.0000,hispanic,white,0.1356,0.1028
107,physician,0.5000,-0.0067,0.0710,1.0000,hispanic,white,0.1325,0.1017
17,author,0.5208,0.0300,0.0624,1.0000,hispanic,white,0.1393,0.1008
63,executive,0.5833,-0.0009,0.1006,1.0000,hispanic,black,0.1010,0.1008
80,inspector,0.5250,0.0748,0.0860,1.0000,hispanic,white,0.1148,0.1004
51,diplomat,0.7667,0.0413,0.0882,1.0000,hispanic,black,0.1121,0.1001
122,receptionist,0.3929,-0.0698,0.1044,1.0000,hispanic,white,0.0954,0.0999
141,umpire,0.3000,0.0453,0.0983,1.0000,hispanic,asian,0.1001,0.0992
139,tennis player,0.5000,-0.0237,0.1151,1.0000,hispanic,asian,0.0831,0.0991
74,handball player,0.6000,-0.1641,0.1760,1.0000,white,asian,0.0217,0.0988
58,electrician,0.5357,0.0037,0.0803,1.0000,hispanic,asian,0.1166,0.0985
85,landlord,0.4318,0.1449,0.1395,1.0000,hispanic,white,0.0547,0.0971
56,economist,0.7000,0.0730,0.0936,1.0000,hispanic,asian,0.0960,0.0948
16,auditor,0.4375,-0.0171,0.0934,1.0000,hispanic,black,0.0961,0.0948
124,salesperson,0.3214,-0.0316,0.0624,1.0000,hispanic,white,0.1261,0.0942
111,plumber,0.3750,-0.0000,0.0710,1.0000,hispanic,asian,0.1167,0.0938
20,barber,0.2500,-0.0013,0.0854,1.0000,hispanic,black,0.1022,0.0938
93,mathematician,0.4000,-0.0191,0.0657,0.7500,hispanic,asian,0.1207,0.0932
0,academic,0.5250,-0.0735,0.0910,1.0000,hispanic,black,0.0949,0.0929
62,entrepreneur,0.3542,0.0156,0.0936,1.0000,hispanic,white,0.0902,0.0919
45,dancer,0.8438,0.0010,0.0593,1.0000,hispanic,white,0.1238,0.0915
90,linguist,0.6406,0.0643,0.0777,1.0000,hispanic,white,0.1041,0.0909
119,psychologist,0.5588,-0.0090,0.1084,1.0000,hispanic,asian,0.0721,0.0903
14,attendant,0.4091,-0.0746,0.0787,1.0000,hispanic,black,0.1006,0.0897
7,analyst,0.5156,0.0033,0.1037,1.0000,hispanic,black,0.0751,0.0894
89,lifeguard,0.4333,0.0486,0.0936,1.0000,hispanic,asian,0.0850,0.0893
125,scientist,0.4318,0.0570,0.0763,1.0000,hispanic,white,0.1021,0.0892
116,producer,0.4028,0.0288,0.0950,1.0000,hispanic,white,0.0802,0.0876
123,researcher,0.6389,-0.0288,0.1011,1.0000,hispanic,white,0.0707,0.0859
3,administrator,0.4107,0.0285,0.0692,1.0000,hispanic,black,0.1023,0.0858
96,model,0.7115,0.0207,0.0625,1.0000,hispanic,white,0.1084,0.0854
95,medical student,0.4750,0.0612,0.0966,1.0000,hispanic,white,0.0729,0.0847
44,counselor,0.5536,-0.0733,0.0987,1.0000,hispanic,white,0.0703,0.0845
36,cleaner,0.2273,-0.0284,0.0868,1.0000,hispanic,asian,0.0817,0.0842
25,businessperson,0.3214,0.0161,0.0721,1.0000,hispanic,asian,0.0945,0.0833
15,attourney,0.4062,-0.0388,0.0927,1.0000,white,asian,0.0718,0.0823
128,servant,0.4000,-0.0129,0.0628,1.0000,hispanic,white,0.1016,0.0822
57,editor,0.6562,-0.0321,0.0790,1.0000,asian,black,0.0810,0.0800
88,librarian,0.5227,-0.0521,0.0799,1.0000,hispanic,white,0.0776,0.0788
138,teacher,0.4107,-0.0236,0.0947,1.0000,hispanic,white,0.0616,0.0781
27,butler,0.6562,0.0336,0.0781,1.0000,hispanic,white,0.0735,0.0758
31,chef,0.3333,-0.0348,0.0637,1.0000,hispanic,white,0.0878,0.0758
73,hairdresser,0.3125,-0.0497,0.0748,1.0000,hispanic,asian,0.0765,0.0756
120,radiologist,0.2969,0.0601,0.0741,1.0000,hispanic,white,0.0769,0.0755
137,tailor,0.3824,0.0075,0.0779,1.0000,hispanic,white,0.0703,0.0741
69,gambler,0.3382,-0.0107,0.0730,1.0000,hispanic,black,0.0713,0.0722
18,baker,0.5694,0.0011,0.1060,1.0000,hispanic,black,0.0380,0.0720
43,cook,0.1364,-0.0331,0.0775,1.0000,hispanic,white,0.0593,0.0684
97,mover,0.3158,-0.0170,0.0742,1.0000,hispanic,asian,0.0517,0.0629
60,employment,0.2031,-0.0419,0.0761,1.0000,hispanic,asian,0.0490,0.0626
131,sociologist,0.9808,-0.0640,0.0900,1.0000,hispanic,white,0.0333,0.0616
