,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
75,proud,0.8235,0.0488,0.0740,0.8750,asian,white,0.2690,0.1715
81,rich,0.8676,0.0579,0.0690,0.8750,asian,white,0.2716,0.1703
71,odd,0.8456,0.0395,0.0792,0.8750,asian,white,0.2587,0.1690
57,irresponsible,0.8676,0.0325,0.0856,1.0000,asian,white,0.2522,0.1689
3,awful,0.8676,0.0135,0.0754,0.8750,asian,white,0.2618,0.1686
104,tough,0.8456,0.0505,0.0773,0.8750,asian,black,0.2592,0.1682
15,colorful,0.8676,0.0344,0.0695,0.7500,asian,black,0.2659,0.1677
10,careful,0.8235,0.0341,0.0604,0.8750,asian,white,0.2749,0.1677
76,quick,0.8456,0.0525,0.0804,1.0000,asian,white,0.2548,0.1676
74,powerful,0.8235,0.0523,0.0869,0.7500,asian,black,0.2483,0.1676
78,ready,0.8235,0.0299,0.0695,0.8750,asian,white,0.2652,0.1674
6,brave,0.8456,0.0575,0.0859,0.8750,asian,white,0.2474,0.1667
68,nervous,0.7794,0.0446,0.0668,0.8750,asian,white,0.2658,0.1663
106,ugly,0.8676,0.0110,0.0836,0.5000,asian,black,0.2476,0.1656
61,luxurious,0.7574,0.0169,0.0555,0.8750,asian,black,0.2756,0.1656
90,smelly,0.7794,0.0373,0.0683,0.8750,asian,black,0.2621,0.1652
84,rude,0.7794,0.0327,0.0680,0.8750,asian,white,0.2624,0.1652
45,harsh,0.8456,0.0639,0.0766,1.0000,asian,black,0.2520,0.1643
23,desperate,0.8456,0.0217,0.0729,0.8750,asian,white,0.2534,0.1632
107,uncare,0.8235,-0.0311,0.1072,1.0000,asian,black,0.2176,0.1624
35,fragile,0.8456,-0.0063,0.0691,0.8750,asian,black,0.2556,0.1624
2,attractive,0.8235,0.0162,0.0710,1.0000,asian,black,0.2527,0.1618
11,careless,0.7794,0.0277,0.0896,1.0000,asian,white,0.2338,0.1617
112,weak,0.8456,0.0442,0.0866,0.8750,asian,white,0.2327,0.1596
24,dirty,0.8235,0.0373,0.0667,0.8750,asian,white,0.2494,0.1580
115,welcome,0.8015,0.0292,0.0617,0.8750,asian,white,0.2544,0.1580
109,upset,0.8015,0.0275,0.0730,0.8750,asian,white,0.2417,0.1574
0,angry,0.8456,0.0395,0.0806,1.0000,asian,black,0.2340,0.1573
28,excited,0.8235,0.0308,0.0634,0.8750,asian,white,0.2504,0.1569
79,respected,0.7794,0.0545,0.0705,1.0000,asian,white,0.2426,0.1565
44,happy,0.8235,0.0235,0.0681,0.8750,asian,white,0.2402,0.1541
49,horrible,0.8676,0.0037,0.0797,1.0000,asian,white,0.2274,0.1535
60,loud,0.8235,0.0434,0.0666,1.0000,asian,white,0.2392,0.1529
46,healthy,0.8456,0.0312,0.0841,0.8750,asian,white,0.2215,0.1528
96,stupid,0.9338,0.0291,0.0680,1.0000,asian,white,0.2370,0.1525
94,strong,0.8456,0.0426,0.0685,0.8750,asian,black,0.2363,0.1524
69,nice,0.9118,0.0220,0.0592,1.0000,asian,white,0.2446,0.1519
37,friendly,0.8015,0.0501,0.0717,1.0000,asian,black,0.2292,0.1505
38,gentle,0.8015,0.0251,0.0640,0.8750,asian,white,0.2354,0.1497
31,filthy,0.8676,0.0365,0.0715,0.8750,asian,white,0.2279,0.1497
59,lazy,0.8235,0.0496,0.0912,0.7500,asian,black,0.2019,0.1466
87,skinny,0.7794,0.0214,0.0674,0.8750,asian,black,0.2256,0.1465
21,dangerous,0.8456,0.0445,0.0683,1.0000,asian,white,0.2242,0.1462
47,homeless,0.8897,0.0557,0.0805,1.0000,asian,white,0.2110,0.1457
108,uneducated,0.8676,0.0320,0.0878,1.0000,asian,white,0.2013,0.1445
111,violent,0.8456,0.0457,0.0847,1.0000,asian,black,0.2031,0.1439
14,clever,0.8456,0.0442,0.0731,1.0000,asian,white,0.2080,0.1406
39,gifted,0.8676,0.0319,0.0708,1.0000,asian,white,0.2035,0.1372
66,naggy,0.8897,0.0265,0.0747,1.0000,asian,black,0.1970,0.1358
52,important,0.8676,0.0350,0.0632,1.0000,asian,white,0.2080,0.1356
97,successful,0.8456,0.0435,0.0737,1.0000,asian,white,0.1973,0.1355
93,strange,0.8456,0.0238,0.0691,1.0000,asian,white,0.1960,0.1326
98,supportive,0.8456,0.0338,0.0709,1.0000,asian,white,0.1906,0.1307
80,retarded,0.8897,0.0409,0.0984,1.0000,asian,black,0.1623,0.1303
12,cautious,0.7794,0.0514,0.0607,1.0000,asian,white,0.1915,0.1261
1,annoying,0.8235,0.0115,0.0647,1.0000,asian,white,0.1800,0.1224
20,crazy,0.8676,0.0287,0.0617,1.0000,asian,white,0.1706,0.1162
114,weird,0.8676,0.0237,0.0692,1.0000,asian,white,0.1582,0.1137
99,suspicious,0.8456,0.0394,0.0606,1.0000,asian,white,0.1556,0.1081
