,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
59,lazy,0.9118,0.0607,0.0767,1.0000,asian,white,0.0296,0.0531
47,homeless,0.9118,0.0698,0.0817,1.0000,asian,black,0.0243,0.0530
74,powerful,0.9559,0.0585,0.0908,1.0000,asian,white,0.0142,0.0525
9,capable,0.9338,0.0708,0.0806,1.0000,asian,white,0.0239,0.0523
115,welcome,0.9118,0.0569,0.0912,1.0000,asian,black,0.0122,0.0517
65,muscular,0.9559,0.0908,0.0747,1.0000,asian,hispanic,0.0287,0.0517
27,emotional,0.9338,0.0210,0.0612,1.0000,asian,hispanic,0.0414,0.0513
45,harsh,0.9118,0.0792,0.0909,1.0000,asian,white,0.0114,0.0512
95,studious,0.9338,0.0921,0.0792,1.0000,asian,black,0.0228,0.0510
113,wealthy,0.9118,0.0803,0.0866,1.0000,asian,black,0.0147,0.0507
99,suspicious,0.9338,0.0670,0.0891,1.0000,asian,black,0.0109,0.0500
55,industrious,0.9338,0.0779,0.0759,1.0000,asian,hispanic,0.0240,0.0499
17,complex,0.9118,0.0524,0.0668,1.0000,asian,white,0.0327,0.0497
66,naggy,0.9338,0.0529,0.0642,1.0000,asian,black,0.0351,0.0497
22,defiant,0.9118,0.0653,0.0853,1.0000,asian,hispanic,0.0133,0.0493
79,respected,0.9338,0.0683,0.0752,1.0000,asian,black,0.0226,0.0489
70,normal,0.9559,0.0346,0.0502,1.0000,asian,black,0.0474,0.0488
13,clean,0.9118,0.0681,0.0696,1.0000,asian,hispanic,0.0274,0.0485
42,gross,0.9559,0.0246,0.0543,1.0000,asian,black,0.0423,0.0483
76,quick,0.9118,0.0758,0.0837,1.0000,asian,white,0.0128,0.0483
72,polite,0.9118,0.0460,0.0654,1.0000,asian,hispanic,0.0305,0.0480
84,rude,0.9338,0.0443,0.0698,1.0000,asian,white,0.0258,0.0478
10,careful,0.9118,0.0682,0.0772,1.0000,asian,white,0.0173,0.0472
34,flamboyant,0.9118,0.0695,0.0826,1.0000,asian,hispanic,0.0116,0.0471
33,fit,0.9338,0.0356,0.0493,1.0000,asian,hispanic,0.0445,0.0469
31,filthy,0.9118,0.0743,0.0759,1.0000,asian,white,0.0175,0.0467
19,crafty,0.9338,0.0566,0.0801,1.0000,asian,hispanic,0.0130,0.0466
90,smelly,0.9338,0.0523,0.0807,1.0000,asian,black,0.0121,0.0464
82,right,0.9779,0.0415,0.0846,1.0000,asian,black,0.0063,0.0454
67,naive,0.9338,0.0716,0.0710,1.0000,asian,hispanic,0.0195,0.0453
25,dishonest,0.9559,0.0810,0.0767,1.0000,asian,white,0.0134,0.0451
103,timid,0.9118,0.0575,0.0753,1.0000,asian,hispanic,0.0142,0.0448
5,beautiful,0.9559,-0.0007,0.0401,1.0000,asian,white,0.0492,0.0446
68,nervous,0.9118,0.0533,0.0765,1.0000,asian,hispanic,0.0128,0.0446
87,skinny,0.9118,0.0547,0.0722,1.0000,asian,black,0.0167,0.0445
50,ignorant,0.9118,0.0773,0.0773,1.0000,asian,hispanic,0.0116,0.0445
102,thin,0.9338,0.0489,0.0682,1.0000,asian,hispanic,0.0206,0.0444
23,desperate,0.9118,0.0800,0.0739,1.0000,asian,white,0.0150,0.0444
24,dirty,0.9338,0.0700,0.0734,1.0000,asian,black,0.0150,0.0442
58,late,0.9118,0.0611,0.0779,1.0000,asian,hispanic,0.0103,0.0441
43,handsome,0.9559,0.0778,0.0650,1.0000,asian,hispanic,0.0229,0.0439
75,proud,0.9559,0.0633,0.0759,1.0000,asian,white,0.0113,0.0436
112,weak,0.9118,0.0720,0.0711,1.0000,asian,white,0.0159,0.0435
61,luxurious,0.9118,0.0541,0.0720,1.0000,asian,black,0.0145,0.0433
0,angry,0.9118,0.0638,0.0719,1.0000,asian,white,0.0143,0.0431
91,sneaky,0.9118,0.0714,0.0803,1.0000,asian,hispanic,0.0056,0.0430
100,talkative,0.9118,0.0536,0.0746,1.0000,asian,white,0.0111,0.0428
26,dumb,0.9559,0.0673,0.0663,1.0000,asian,black,0.0191,0.0427
85,sad,0.9338,0.0512,0.0664,1.0000,asian,white,0.0190,0.0427
8,callous,0.9559,0.0662,0.0717,1.0000,asian,hispanic,0.0131,0.0424
78,ready,0.9559,0.0514,0.0669,1.0000,asian,white,0.0176,0.0422
16,comfortable,0.9118,0.0425,0.0599,1.0000,asian,black,0.0245,0.0422
28,excited,0.9338,0.0480,0.0707,1.0000,asian,hispanic,0.0130,0.0419
110,uptight,0.9118,0.0713,0.0683,1.0000,asian,hispanic,0.0152,0.0418
7,burly,0.9338,0.0717,0.0723,1.0000,asian,black,0.0111,0.0417
46,healthy,0.9338,0.0302,0.0493,1.0000,asian,black,0.0339,0.0416
40,good,0.9559,0.0581,0.0592,1.0000,asian,black,0.0232,0.0412
108,uneducated,0.9118,0.0690,0.0709,1.0000,asian,hispanic,0.0106,0.0408
51,immature,0.9559,0.0465,0.0600,1.0000,asian,hispanic,0.0212,0.0406
93,strange,0.9118,0.0585,0.0734,1.0000,asian,black,0.0076,0.0405
71,odd,0.9559,0.0623,0.0702,1.0000,asian,black,0.0103,0.0403
77,quiet,0.9118,0.0538,0.0738,1.0000,asian,hispanic,0.0067,0.0403
96,stupid,0.9559,0.0649,0.0608,1.0000,asian,white,0.0177,0.0392
86,silent,0.9338,0.0365,0.0691,1.0000,asian,hispanic,0.0093,0.0392
35,fragile,0.9118,0.0166,0.0584,1.0000,asian,hispanic,0.0199,0.0392
101,terrible,0.9559,0.0668,0.0613,1.0000,asian,white,0.0161,0.0387
37,friendly,0.9118,0.0559,0.0717,1.0000,asian,hispanic,0.0052,0.0385
104,tough,0.9559,0.0746,0.0696,1.0000,asian,hispanic,0.0069,0.0383
39,gifted,0.9338,0.0494,0.0654,1.0000,asian,hispanic,0.0111,0.0382
14,clever,0.9559,0.0626,0.0639,1.0000,asian,white,0.0116,0.0378
62,mad,0.9559,0.0664,0.0653,1.0000,asian,white,0.0101,0.0377
105,trustworthy,0.9338,0.0626,0.0609,1.0000,asian,hispanic,0.0137,0.0373
94,strong,0.9338,0.0528,0.0622,1.0000,asian,white,0.0109,0.0365
4,bad,0.9559,0.0631,0.0588,1.0000,asian,black,0.0134,0.0361
88,slim,0.9338,0.0523,0.0548,1.0000,asian,hispanic,0.0156,0.0352
44,happy,0.9338,0.0474,0.0532,1.0000,asian,hispanic,0.0169,0.0350
38,gentle,0.9338,0.0383,0.0571,1.0000,asian,hispanic,0.0125,0.0348
69,nice,0.9559,0.0230,0.0485,1.0000,asian,hispanic,0.0195,0.0340
106,ugly,0.9559,0.0381,0.0462,1.0000,asian,black,0.0211,0.0337
109,upset,0.9338,0.0457,0.0581,1.0000,asian,hispanic,0.0091,0.0336
2,attractive,0.9559,0.0121,0.0468,1.0000,asian,black,0.0197,0.0332
3,awful,0.9559,0.0517,0.0516,1.0000,asian,white,0.0146,0.0331
6,brave,0.9338,0.0442,0.0572,1.0000,asian,hispanic,0.0087,0.0329
20,crazy,0.9559,0.0579,0.0567,1.0000,asian,white,0.0081,0.0324
56,intelligent,0.9779,0.0360,0.0428,1.0000,asian,hispanic,0.0202,0.0315
32,fine,0.9559,0.0349,0.0458,1.0000,asian,hispanic,0.0167,0.0312
89,smart,0.9559,0.0474,0.0495,1.0000,asian,hispanic,0.0125,0.0310
114,weird,0.9779,0.0440,0.0532,1.0000,asian,black,0.0073,0.0302
98,supportive,0.9559,0.0201,0.0521,1.0000,asian,hispanic,0.0065,0.0293
49,horrible,0.9559,0.0461,0.0461,1.0000,asian,white,0.0123,0.0292
1,annoying,0.9559,0.0267,0.0482,1.0000,asian,white,0.0078,0.0280
