,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
75,proud,0.9737,0.0368,0.0549,1.0000,hispanic,white,0.0822,0.0686
81,rich,0.8864,0.0064,0.0585,1.0000,asian,white,0.0770,0.0678
40,good,0.8158,-0.0408,0.0693,1.0000,hispanic,white,0.0658,0.0675
26,dumb,0.8906,-0.0016,0.0659,1.0000,hispanic,black,0.0682,0.0671
94,strong,0.8971,-0.0299,0.0730,1.0000,hispanic,white,0.0611,0.0670
52,important,0.9375,-0.0866,0.0802,1.0000,hispanic,white,0.0538,0.0670
93,strange,0.9808,0.0294,0.0468,1.0000,hispanic,white,0.0850,0.0659
28,excited,0.9375,0.0079,0.0832,1.0000,hispanic,white,0.0486,0.0659
55,industrious,0.9167,-0.0218,0.0524,1.0000,hispanic,white,0.0766,0.0645
77,quiet,0.8594,-0.0043,0.0643,1.0000,hispanic,white,0.0632,0.0638
6,brave,0.9318,0.0013,0.0596,1.0000,hispanic,white,0.0673,0.0634
72,polite,0.8750,0.0013,0.0525,1.0000,hispanic,black,0.0711,0.0618
5,beautiful,1.0000,-0.0251,0.0627,1.0000,hispanic,black,0.0560,0.0593
76,quick,0.8690,0.0201,0.0763,1.0000,hispanic,black,0.0423,0.0593
53,impossible,0.8289,0.0067,0.0713,1.0000,hispanic,white,0.0472,0.0593
37,friendly,1.0000,-0.0056,0.0501,1.0000,hispanic,black,0.0683,0.0592
18,confrontational,0.7500,-0.0284,0.0907,1.0000,hispanic,white,0.0275,0.0591
91,sneaky,0.9583,-0.0283,0.0633,1.0000,hispanic,white,0.0546,0.0589
16,comfortable,0.9750,-0.0330,0.0457,1.0000,hispanic,black,0.0681,0.0569
113,wealthy,0.9375,-0.0049,0.0513,1.0000,hispanic,white,0.0622,0.0568
27,emotional,0.8269,0.0182,0.0880,1.0000,hispanic,white,0.0246,0.0563
103,timid,0.9286,-0.0276,0.0508,1.0000,hispanic,black,0.0600,0.0554
20,crazy,0.9286,-0.0185,0.0495,1.0000,hispanic,white,0.0607,0.0551
79,respected,0.9667,-0.0121,0.0518,1.0000,hispanic,white,0.0582,0.0550
105,trustworthy,0.7619,-0.0162,0.0732,1.0000,hispanic,white,0.0352,0.0542
86,silent,0.9412,0.0400,0.0794,1.0000,hispanic,black,0.0278,0.0536
41,greedy,0.9405,-0.0022,0.0599,1.0000,hispanic,white,0.0465,0.0532
44,happy,0.9722,-0.0342,0.0714,1.0000,hispanic,black,0.0345,0.0529
50,ignorant,0.9773,0.0168,0.0577,1.0000,hispanic,white,0.0480,0.0528
97,successful,0.8889,0.0266,0.0722,1.0000,hispanic,white,0.0332,0.0527
9,capable,0.9167,-0.0163,0.0761,1.0000,hispanic,white,0.0271,0.0516
10,careful,0.9167,-0.0344,0.0698,1.0000,hispanic,black,0.0318,0.0508
25,dishonest,0.9286,-0.0197,0.0603,1.0000,hispanic,black,0.0413,0.0508
60,loud,0.8750,0.0496,0.0720,1.0000,hispanic,white,0.0294,0.0507
38,gentle,0.9333,0.0222,0.0792,1.0000,hispanic,white,0.0215,0.0504
2,attractive,1.0000,-0.0152,0.0580,1.0000,asian,white,0.0411,0.0496
74,powerful,0.8971,0.0014,0.0569,1.0000,hispanic,white,0.0415,0.0492
47,homeless,0.8875,0.0255,0.0741,1.0000,hispanic,white,0.0239,0.0490
12,cautious,0.8421,-0.0055,0.0747,1.0000,hispanic,black,0.0232,0.0490
100,talkative,0.9118,0.0219,0.0782,1.0000,hispanic,white,0.0184,0.0483
11,careless,0.9722,0.0153,0.0681,1.0000,hispanic,black,0.0281,0.0481
56,intelligent,1.0000,-0.0004,0.0410,1.0000,hispanic,white,0.0551,0.0480
35,fragile,1.0000,-0.0028,0.0753,1.0000,hispanic,white,0.0192,0.0473
21,dangerous,0.9500,0.0017,0.0644,1.0000,hispanic,white,0.0271,0.0457
96,stupid,1.0000,0.0169,0.0521,1.0000,hispanic,white,0.0369,0.0445
109,upset,0.9000,-0.0054,0.0834,1.0000,hispanic,white,0.0056,0.0445
68,nervous,0.9000,-0.0001,0.0605,1.0000,hispanic,white,0.0284,0.0444
0,angry,0.9167,0.0370,0.0654,1.0000,hispanic,black,0.0231,0.0442
111,violent,0.9605,0.0372,0.0603,1.0000,hispanic,white,0.0249,0.0426
23,desperate,0.8750,-0.0144,0.0532,1.0000,hispanic,white,0.0310,0.0421
22,defiant,0.8571,-0.0127,0.0509,1.0000,hispanic,black,0.0329,0.0419
3,awful,0.9583,-0.0131,0.0633,1.0000,hispanic,white,0.0198,0.0416
4,bad,0.8553,0.0306,0.0687,1.0000,hispanic,white,0.0132,0.0410
85,sad,0.9706,0.0242,0.0583,1.0000,hispanic,white,0.0225,0.0404
104,tough,0.9118,0.0202,0.0535,1.0000,hispanic,white,0.0258,0.0397
89,smart,1.0000,0.0049,0.0399,1.0000,hispanic,white,0.0368,0.0383
48,hopeless,0.9079,0.0175,0.0614,1.0000,hispanic,white,0.0143,0.0378
62,mad,0.9348,-0.0095,0.0587,1.0000,hispanic,black,0.0164,0.0375
49,horrible,0.9375,-0.0198,0.0590,1.0000,hispanic,white,0.0118,0.0354
112,weak,0.9688,-0.0094,0.0510,1.0000,hispanic,black,0.0197,0.0353
101,terrible,0.9875,-0.0030,0.0444,1.0000,hispanic,white,0.0214,0.0329
106,ugly,0.9750,0.0311,0.0428,1.0000,hispanic,black,0.0217,0.0322
14,clever,1.0000,-0.0044,0.0425,1.0000,hispanic,white,0.0206,0.0316
84,rude,0.9706,0.0220,0.0491,1.0000,hispanic,white,0.0121,0.0306
45,harsh,0.9333,0.0114,0.0494,1.0000,hispanic,white,0.0095,0.0294
73,poor,1.0000,-0.0093,0.0357,1.0000,hispanic,white,0.0225,0.0291
99,suspicious,1.0000,0.0121,0.0387,1.0000,hispanic,white,0.0175,0.0281
57,irresponsible,0.9808,0.0130,0.0450,1.0000,hispanic,white,0.0110,0.0280
98,supportive,1.0000,0.0168,0.0435,1.0000,hispanic,white,0.0082,0.0259
59,lazy,1.0000,0.0072,0.0370,1.0000,hispanic,white,0.0136,0.0253
1,annoying,1.0000,0.0028,0.0356,1.0000,hispanic,white,0.0109,0.0232
