,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
8,callous,0.9338,0.0702,0.0699,1.0000,hispanic,white,0.0013,0.0356
103,timid,0.9118,0.0493,0.0697,1.0000,hispanic,white,0.0013,0.0355
74,powerful,0.9118,0.0709,0.0677,1.0000,asian,black,0.0031,0.0354
86,silent,0.9338,0.0441,0.0685,1.0000,black,white,0.0009,0.0347
13,clean,0.8897,0.0609,0.0654,1.0000,asian,black,0.0039,0.0346
92,social,0.9118,0.0359,0.0641,1.0000,asian,black,0.0050,0.0345
0,angry,0.9118,0.0740,0.0670,1.0000,black,white,0.0014,0.0342
46,healthy,0.9118,0.0438,0.0654,1.0000,asian,black,0.0026,0.0340
27,emotional,0.9118,0.0389,0.0658,1.0000,asian,white,0.0014,0.0336
20,crazy,0.9779,0.0728,0.0648,1.0000,hispanic,white,0.0023,0.0335
7,burly,0.9338,0.0697,0.0645,1.0000,asian,white,0.0023,0.0334
71,odd,0.9779,0.0573,0.0640,1.0000,hispanic,black,0.0028,0.0334
66,naggy,0.9338,0.0409,0.0608,1.0000,asian,white,0.0059,0.0333
114,weird,0.9779,0.0556,0.0636,1.0000,hispanic,white,0.0028,0.0332
96,stupid,0.9559,0.0692,0.0647,1.0000,hispanic,white,0.0015,0.0331
19,crafty,0.9118,0.0630,0.0629,1.0000,asian,hispanic,0.0033,0.0331
110,uptight,0.9118,0.0701,0.0635,1.0000,black,asian,0.0027,0.0331
105,trustworthy,0.9118,0.0633,0.0647,1.0000,white,hispanic,0.0015,0.0331
112,weak,0.9118,0.0620,0.0647,1.0000,hispanic,black,0.0014,0.0331
97,successful,0.9118,0.0634,0.0637,1.0000,asian,hispanic,0.0024,0.0330
34,flamboyant,0.9118,0.0627,0.0644,1.0000,black,white,0.0014,0.0329
72,polite,0.8897,0.0452,0.0637,1.0000,white,hispanic,0.0021,0.0329
81,rich,0.9338,0.0680,0.0601,1.0000,asian,black,0.0056,0.0329
16,comfortable,0.8676,0.0545,0.0635,1.0000,white,black,0.0018,0.0327
4,bad,0.9779,0.0605,0.0626,1.0000,hispanic,white,0.0026,0.0326
10,careful,0.9118,0.0546,0.0636,1.0000,asian,hispanic,0.0012,0.0324
32,fine,0.9559,0.0334,0.0626,1.0000,white,black,0.0020,0.0323
104,tough,0.9118,0.0665,0.0628,1.0000,hispanic,white,0.0017,0.0323
115,welcome,0.9118,0.0471,0.0627,1.0000,asian,black,0.0017,0.0322
68,nervous,0.9338,0.0448,0.0632,1.0000,hispanic,white,0.0007,0.0320
106,ugly,0.9559,0.0336,0.0587,1.0000,hispanic,white,0.0051,0.0319
23,desperate,0.9118,0.0663,0.0619,1.0000,black,hispanic,0.0018,0.0319
80,retarded,0.9779,0.0597,0.0611,1.0000,hispanic,white,0.0025,0.0318
52,important,0.9338,0.0533,0.0608,1.0000,asian,hispanic,0.0026,0.0317
62,mad,0.9118,0.0689,0.0608,1.0000,hispanic,white,0.0026,0.0317
79,respected,0.9118,0.0678,0.0601,1.0000,asian,black,0.0031,0.0316
78,ready,0.9118,0.0554,0.0604,1.0000,asian,black,0.0024,0.0314
107,uncare,0.9559,0.0343,0.0580,1.0000,hispanic,white,0.0044,0.0312
38,gentle,0.8897,0.0369,0.0603,1.0000,asian,black,0.0016,0.0310
59,lazy,0.9338,0.0575,0.0606,1.0000,asian,white,0.0014,0.0310
48,hopeless,0.8897,0.0506,0.0598,1.0000,asian,white,0.0020,0.0309
14,clever,0.9338,0.0604,0.0590,1.0000,asian,hispanic,0.0028,0.0309
56,intelligent,0.9338,0.0476,0.0580,1.0000,asian,hispanic,0.0029,0.0304
33,fit,0.9118,0.0554,0.0581,1.0000,asian,black,0.0027,0.0304
88,slim,0.9338,0.0292,0.0551,1.0000,hispanic,black,0.0054,0.0302
28,excited,0.9338,0.0481,0.0590,1.0000,black,hispanic,0.0009,0.0300
40,good,0.9118,0.0662,0.0578,1.0000,asian,hispanic,0.0021,0.0299
101,terrible,0.9559,0.0521,0.0564,1.0000,hispanic,white,0.0033,0.0299
94,strong,0.9338,0.0476,0.0576,1.0000,asian,black,0.0020,0.0298
49,horrible,0.9559,0.0458,0.0555,1.0000,hispanic,white,0.0040,0.0298
109,upset,0.9338,0.0444,0.0584,1.0000,black,white,0.0010,0.0297
67,naive,0.9559,0.0506,0.0572,1.0000,asian,white,0.0016,0.0294
1,annoying,0.9338,0.0403,0.0572,1.0000,hispanic,white,0.0008,0.0290
39,gifted,0.9559,0.0393,0.0554,1.0000,asian,black,0.0022,0.0288
35,fragile,0.9338,0.0079,0.0562,1.0000,hispanic,white,0.0013,0.0288
2,attractive,0.9338,0.0144,0.0540,1.0000,asian,black,0.0017,0.0279
85,sad,0.9338,0.0397,0.0545,1.0000,black,white,0.0011,0.0278
3,awful,0.9559,0.0363,0.0517,1.0000,hispanic,white,0.0037,0.0277
6,brave,0.9338,0.0356,0.0534,1.0000,asian,hispanic,0.0019,0.0277
98,supportive,0.9118,0.0168,0.0525,1.0000,white,hispanic,0.0013,0.0269
89,smart,0.9779,0.0523,0.0495,1.0000,white,hispanic,0.0028,0.0262
44,happy,0.9559,0.0395,0.0491,1.0000,asian,black,0.0011,0.0251
75,proud,0.9559,0.0473,0.0474,1.0000,asian,black,0.0020,0.0247
