,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
36,free,0.4821,-0.0238,0.1554,0.9097,asian,white,0.1837,0.1695
77,quiet,0.4118,-0.0533,0.1546,0.9236,asian,black,0.1844,0.1695
84,rude,0.4306,0.0231,0.1501,0.9485,asian,white,0.1878,0.1690
74,powerful,0.4500,-0.0812,0.1257,0.8819,asian,white,0.2117,0.1687
9,capable,0.4375,-0.0803,0.1239,0.8472,asian,black,0.2121,0.1680
3,awful,0.4219,0.0435,0.1310,0.9265,asian,white,0.2046,0.1678
59,lazy,0.5870,-0.1002,0.1704,0.9559,asian,white,0.1648,0.1676
108,uneducated,0.3929,-0.0223,0.1327,0.9375,asian,black,0.2024,0.1676
41,greedy,0.4625,-0.0869,0.1361,0.9444,asian,black,0.1984,0.1673
6,brave,0.4688,-0.1083,0.1377,0.9236,asian,white,0.1933,0.1655
4,bad,0.3684,0.1087,0.1531,0.9107,asian,black,0.1752,0.1641
63,manly,0.4464,-0.0902,0.1389,0.9306,asian,white,0.1867,0.1628
93,strange,0.5750,-0.0372,0.1138,0.9306,asian,white,0.2119,0.1628
35,fragile,0.4062,-0.0241,0.1473,0.9412,asian,black,0.1776,0.1624
13,clean,0.4412,-0.0727,0.1394,0.8472,asian,black,0.1842,0.1618
71,odd,0.4605,-0.0848,0.1460,0.9514,asian,black,0.1772,0.1616
18,confrontational,0.2969,0.0127,0.1325,0.9412,asian,white,0.1905,0.1615
48,hopeless,0.3304,-0.0083,0.1354,0.9514,asian,black,0.1875,0.1614
86,silent,0.3043,-0.0200,0.1269,0.9236,asian,white,0.1959,0.1614
66,naggy,0.5714,-0.0296,0.1311,0.9265,asian,white,0.1907,0.1609
91,sneaky,0.5000,0.0008,0.1521,0.9514,asian,white,0.1697,0.1609
44,happy,0.5147,-0.1423,0.1723,0.9236,asian,black,0.1491,0.1607
107,uncare,0.5625,-0.0800,0.1325,0.9028,asian,white,0.1883,0.1604
89,smart,0.5132,-0.0589,0.1288,0.9044,asian,black,0.1918,0.1603
33,fit,0.4048,-0.0789,0.1282,0.9097,asian,white,0.1918,0.1600
31,filthy,0.5000,0.0082,0.1250,0.9250,asian,white,0.1941,0.1596
83,rowdy,0.5114,-0.1034,0.1627,0.9583,asian,white,0.1562,0.1595
46,healthy,0.5962,-0.0248,0.1322,0.8750,asian,black,0.1861,0.1591
26,dumb,0.4375,-0.1088,0.1277,0.9306,asian,black,0.1877,0.1577
114,weird,0.4808,-0.0794,0.1346,0.9514,asian,white,0.1797,0.1571
110,uptight,0.4821,-0.1116,0.1478,0.9779,asian,white,0.1657,0.1568
1,annoying,0.4107,0.0233,0.1554,0.9853,asian,white,0.1578,0.1566
45,harsh,0.4167,-0.0359,0.1435,0.9653,asian,white,0.1687,0.1561
113,wealthy,0.4559,-0.0556,0.1240,0.8672,asian,black,0.1881,0.1560
85,sad,0.5312,-0.1344,0.1419,0.9514,asian,black,0.1697,0.1558
23,desperate,0.4412,-0.1733,0.1526,0.9792,asian,white,0.1574,0.1550
94,strong,0.4079,-0.0697,0.1143,0.8984,asian,white,0.1926,0.1535
50,ignorant,0.4265,-0.0557,0.1312,0.9609,asian,black,0.1739,0.1525
111,violent,0.4412,-0.0169,0.1104,0.9375,asian,white,0.1927,0.1515
39,gifted,0.4500,-0.0771,0.1401,0.9688,asian,black,0.1625,0.1513
28,excited,0.4250,-0.1184,0.1558,0.9779,asian,black,0.1467,0.1513
14,clever,0.3971,-0.1733,0.1432,0.9653,asian,black,0.1593,0.1512
38,gentle,0.5000,-0.0801,0.1213,0.9028,asian,white,0.1797,0.1505
95,studious,0.4875,-0.0927,0.1230,0.9514,asian,white,0.1778,0.1504
49,horrible,0.4500,-0.0499,0.1062,0.9167,asian,white,0.1943,0.1502
81,rich,0.4423,-0.0988,0.1306,0.9265,asian,black,0.1690,0.1498
11,careless,0.4219,-0.0646,0.1337,0.9706,asian,white,0.1624,0.1481
104,tough,0.4737,-0.0036,0.1235,0.9191,asian,white,0.1720,0.1477
58,late,0.4868,-0.0483,0.1174,0.9514,asian,white,0.1778,0.1476
0,angry,0.4318,-0.0688,0.1559,0.9779,asian,black,0.1386,0.1472
5,beautiful,0.6184,-0.0442,0.1074,0.8971,hispanic,white,0.1870,0.1472
68,nervous,0.5357,-0.0760,0.1470,0.9779,asian,white,0.1464,0.1467
73,poor,0.4405,-0.0607,0.1052,0.8971,asian,black,0.1870,0.1461
101,terrible,0.5000,0.0017,0.1074,0.9306,asian,black,0.1848,0.1461
32,fine,0.5119,-0.0876,0.1241,0.9485,asian,white,0.1678,0.1459
37,friendly,0.4219,-0.0690,0.1380,0.9688,asian,black,0.1529,0.1455
99,suspicious,0.4100,-0.0548,0.1329,0.9779,asian,white,0.1578,0.1453
52,important,0.5000,-0.0480,0.1013,0.9028,asian,white,0.1882,0.1448
72,polite,0.3750,-0.0636,0.1348,0.9412,asian,black,0.1548,0.1448
53,impossible,0.4688,0.0238,0.0962,0.9444,asian,white,0.1913,0.1438
78,ready,0.6058,-0.0886,0.1387,0.9722,asian,white,0.1488,0.1438
76,quick,0.3971,-0.0804,0.0945,0.9412,asian,white,0.1887,0.1416
98,supportive,0.3611,-0.0126,0.1172,0.9028,asian,black,0.1659,0.1416
34,flamboyant,0.5658,-0.0400,0.1268,0.9722,asian,white,0.1537,0.1402
105,trustworthy,0.5000,-0.1299,0.1269,0.9306,asian,black,0.1533,0.1401
90,smelly,0.5595,-0.0087,0.1380,0.9779,asian,white,0.1418,0.1399
10,careful,0.3889,-0.0275,0.1206,0.9485,asian,white,0.1575,0.1390
20,crazy,0.4833,-0.0436,0.1177,0.9653,asian,white,0.1596,0.1386
40,good,0.5000,-0.0389,0.1085,0.8889,asian,black,0.1685,0.1385
22,defiant,0.4167,-0.0412,0.1299,0.9792,asian,white,0.1470,0.1384
100,talkative,0.5714,-0.0622,0.1319,0.9688,asian,black,0.1440,0.1380
67,naive,0.4583,-0.0938,0.0901,0.9191,asian,white,0.1855,0.1378
2,attractive,0.4605,-0.0883,0.1179,0.9191,asian,white,0.1567,0.1373
25,dishonest,0.5000,-0.0204,0.1104,0.9583,asian,black,0.1640,0.1372
109,upset,0.4861,-0.1141,0.1629,0.9926,asian,black,0.1112,0.1371
96,stupid,0.4762,-0.0544,0.1010,0.9632,asian,white,0.1714,0.1362
112,weak,0.2667,0.0755,0.1251,0.9766,asian,black,0.1456,0.1354
115,welcome,0.3750,-0.1120,0.1488,0.9722,asian,black,0.1175,0.1331
62,mad,0.4306,-0.1013,0.1201,0.9766,asian,white,0.1442,0.1322
16,comfortable,0.4808,-0.0441,0.0936,0.9028,asian,black,0.1696,0.1316
57,irresponsible,0.4881,-0.0141,0.0922,0.9706,asian,black,0.1697,0.1309
24,dirty,0.5667,-0.0643,0.1252,0.9844,asian,white,0.1360,0.1306
21,dangerous,0.5167,-0.0266,0.0879,0.9559,asian,white,0.1684,0.1281
8,callous,0.3625,-0.0005,0.1184,0.9844,asian,white,0.1350,0.1267
75,proud,0.3977,-0.0417,0.1135,0.9931,asian,black,0.1186,0.1160
82,right,0.5278,-0.0681,0.0957,0.9632,asian,white,0.1349,0.1153
69,nice,0.4737,-0.0686,0.0990,0.9559,asian,white,0.1278,0.1134
