,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
121,realtor,0.5938,-0.0290,0.1328,0.7404,asian,white,0.2073,0.1701
31,chef,0.3846,-0.0980,0.1350,0.7768,asian,black,0.2050,0.1700
26,butcher,0.5972,-0.0893,0.1410,0.8304,hispanic,white,0.1988,0.1699
46,dealer,0.5750,-0.0709,0.1416,0.7885,asian,black,0.1982,0.1699
91,magician,0.5192,-0.1242,0.1345,0.8365,asian,white,0.2024,0.1685
14,attendant,0.5750,-0.0355,0.1453,0.8125,asian,white,0.1914,0.1684
51,diplomat,0.5893,-0.0700,0.1198,0.8281,asian,white,0.2163,0.1680
104,performing artist,0.2955,-0.1306,0.1345,0.9167,asian,white,0.2007,0.1676
95,medical student,0.6875,-0.1246,0.1673,0.9583,asian,white,0.1676,0.1674
76,historian,0.4375,-0.1107,0.1293,0.8917,asian,white,0.2051,0.1672
18,baker,0.5417,-0.1560,0.1559,0.8021,hispanic,black,0.1764,0.1661
138,teacher,0.5294,-0.0421,0.1398,0.7656,asian,white,0.1908,0.1653
117,professor,0.4833,-0.1305,0.1348,0.7841,asian,white,0.1946,0.1647
36,cleaner,0.5893,-0.0415,0.1383,0.8417,asian,white,0.1908,0.1646
111,plumber,0.6607,-0.1076,0.1367,0.9038,asian,white,0.1915,0.1641
61,engineer,0.5208,-0.0639,0.1521,0.8917,asian,white,0.1758,0.1640
27,butler,0.6154,-0.0497,0.1069,0.7188,asian,white,0.2182,0.1626
58,electrician,0.6375,-0.0757,0.1265,0.8636,asian,black,0.1964,0.1615
53,doctor,0.6154,-0.1345,0.1423,0.8672,asian,white,0.1805,0.1614
88,librarian,0.6765,-0.0576,0.1583,0.9519,asian,white,0.1641,0.1612
87,lawyer,0.5735,-0.1211,0.1351,0.8359,asian,white,0.1847,0.1599
16,auditor,0.4583,-0.0576,0.1165,0.7045,asian,black,0.2005,0.1585
103,pensioner,0.6833,-0.1056,0.1375,0.9083,asian,white,0.1794,0.1584
89,lifeguard,0.7105,-0.0739,0.1387,0.9453,asian,white,0.1754,0.1571
28,carpenter,0.5833,-0.0847,0.1339,0.9423,asian,white,0.1788,0.1564
15,attourney,0.6250,-0.1317,0.1272,0.9167,asian,white,0.1850,0.1561
54,drawer,0.5962,-0.0534,0.1233,0.9375,asian,white,0.1879,0.1556
118,prosecutor,0.5312,-0.0123,0.1151,0.8482,asian,black,0.1870,0.1510
132,software engineer,0.6087,-0.0972,0.1618,0.9500,asian,white,0.1386,0.1502
74,handball player,0.6750,-0.1545,0.1584,0.9911,asian,black,0.1391,0.1488
40,commander,0.4750,-0.0355,0.0979,0.8750,hispanic,white,0.1949,0.1464
137,tailor,0.5682,-0.0860,0.1308,0.9531,asian,white,0.1599,0.1454
126,secretary,0.6071,-0.1369,0.1487,0.9688,asian,white,0.1370,0.1429
7,analyst,0.5000,-0.0370,0.1014,0.9167,asian,white,0.1826,0.1420
68,foster parent,0.6667,-0.0975,0.1107,0.9609,hispanic,white,0.1673,0.1390
75,handyman,0.6562,-0.1135,0.1419,0.9519,asian,black,0.1290,0.1354
